@relation 'features-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.21,0.5,3709,5.61,1,6,4,0,0,14,13,2.15525,3,276.125,1128,48,0.068212,0,6714,3840000,7,1999,n
Male,0.18,0.45,7386,6.4,0,0,0,1,0,1,26,0.7386,55,186.323,2092,86,0.229353,0,3746,157000,8,2007,n
Male,0.2,0.49,8498,7.18,1,1,1,0,0,7,44,0.8498,14,202.316,2527,121,0.05719,0.002471,3382,27000000,8,2008,n
Male,0.17,0.51,4509,4.83,0,0,0,5,0,13,11,0.4509,30,108.9,1395,60,0.126414,0,4481,27000000,8,2005,n
Male,0.14,0.52,4626,5.22,10,13,3,2,2,32,32,2.263314,3,104.04,1575,78,0.02767,0,9283,27000000,6,1992,n
Male,0.14,0.49,4110,6.79,1,2,0,0,0,15,14,0.411,3,85.333,1493,38,0.023358,0,2654,27000000,8,2010,n
Male,0.22,0.55,3344,6,3,10,1,0,1,18,12,1.998929,3,128,1121,76,0.179127,0,3823,27000000,6,2007,n
Male,0.15,0.44,5329,6.39,4,3,11,6,1,22,26,0.5329,8,209.067,1618,50,0.005067,0,10795,27000000,5,1988,n
Male,0.16,0.48,7983,6.01,1,3,0,0,3,12,54,3.185847,9,189.391,2469,87,0.026807,0.003006,2388,27000000,5,2011,y
Male,0.24,0.54,4660,5.22,2,8,17,1,0,30,11,3.24048,6,99.738,1437,54,0.008369,0,5174,27000000,9,2003,n
Male,0.19,0.49,4105,5.61,1,1,1,0,0,5,17,2.251952,9,75.031,1415,95,0.043849,0,2941,27000000,11,2009,y
Male,0.17,0.52,9458,4.44,4,9,11,0,1,31,72,4.724364,18,70.141,2429,219,0.151406,0.003383,1408,27000000,1,2014,y
Male,0.2,0.56,4328,6.77,1,2,0,0,0,3,13,0.4328,24,8.321,1163,82,0.183919,0,15550,1390000,5,1975,n
Male,0.28,0.56,3986,5.21,3,9,1,0,1,14,11,0.3986,19,82.688,1126,40,0.073507,0,14778,732000,6,1977,n
Male,0.18,0.51,6427,6.39,1,9,16,4,0,33,17,2.279537,37,34.844,1839,76,0.108293,0,8487,1390000,9,1994,n
Male,0.21,0.54,3181,6,0,8,2,5,0,10,13,2.557403,7,52.562,1242,23,0.092738,0,14050,15500000,6,1979,n
Male,0.23,0.54,5045,4.04,3,8,4,4,1,20,10,3.470362,6,378.225,1403,69,0.21328,0,5426,1260,1,2003,y
Male,0.22,0.49,5115,4.43,4,3,1,5,0,8,22,1.944634,19,14.297,1473,145,0.088368,0,6597,4130,11,1999,n
Male,0.12,0.5,4531,6,0,0,4,2,0,7,17,2.721805,12,61.735,1500,44,0.203487,0,11357,582,10,1986,n
Male,0.16,0.53,4557,4.43,1,0,5,7,0,9,11,2.462271,12,46.286,1399,58,0.063199,0,6238,586000,10,2000,y
Male,0.15,0.51,5457,5.61,8,3,4,2,1,21,16,2.259283,11,105.026,1715,40,0.181602,0,9250,1090,8,1992,n
Male,0.18,0.51,4154,6,1,7,14,4,1,26,16,0.4154,11,215.579,1387,49,0.228936,0,7617,7000000,1,1997,n
Male,0.2,0.52,5773,4.43,0,13,7,4,1,24,15,3.199562,4,90.741,1563,42,0.158496,0,5050,322000,2,2004,n
Male,0.21,0.53,4222,7.95,1,14,8,1,0,25,14,3.098434,0,197.37,1215,40,0.021317,0,4194,322000,6,2006,n
Male,0.16,0.5,3659,5.21,0,3,4,5,1,15,5,2.343622,7,75.674,1035,46,0.099481,0,4005,322000,12,2006,n
Male,0.18,0.43,4900,9.91,1,0,0,2,0,1,18,1.988057,12,50.4,1246,124,0.003469,0,2227,322000,10,2011,n
Male,0.27,0.53,845,6.39,0,1,0,10,0,1,1,2.902945,0,62,387,19,0,0.007101,3142,322000,4,2009,n
Female,0.13,0.51,5417,6.78,0,4,4,5,0,9,18,2.872387,3,231.841,1519,156,0.017353,0,7113,322000,6,1998,n
Female,0.16,0.46,868,6.78,0,0,0,5,0,0,4,2.642563,1,2,408,41,0.02765,0,1938,322000,8,2012,n
Female,0.25,0.54,6454,6.78,0,0,2,0,2,7,4,2.435004,7,0.824,1440,71,0.070809,0,3559,322000,3,2008,y
Female,0.18,0.52,5901,6.01,0,3,2,6,1,15,19,3.12281,25,238.05,1522,22,0.121166,0,2143,322000,1,2012,y
Female,0.23,0.51,4160,6.39,2,7,1,4,0,11,17,3.46525,1,160.364,1296,65,0.028846,0,4012,322000,12,2006,n
Male,0.21,0.57,4588,6,1,1,4,5,5,16,14,2.291295,17,79.717,1348,51,0.253705,0,7323,322000,11,1997,n
Male,0.19,0.57,4942,7.18,5,12,18,6,2,58,5,1.563737,7,124.457,1345,29,0.078915,0,8702,322000,2,1994,n
Male,0.28,0.6,4185,4.05,1,19,27,1,5,65,2,1.956739,6,144.5,1193,36,0.153883,0,6112,322000,3,2001,n
Male,0.18,0.5,3538,6,1,2,0,18,0,4,15,2.622077,23,160.067,1186,40,0.053985,0,4411,322000,11,2005,n
Male,0.17,0.47,1171,11.47,0,0,0,2,0,0,13,0.1171,8,0.167,546,22,0.019641,0,45985,1550000,1,1892,n
Female,0.23,0.49,4368,6.39,0,10,1,2,0,14,8,0.4368,2,2272.111,1178,54,0.050595,0,8632,19400000,4,1994,n
Female,0.2,0.5,3541,6.78,0,1,4,3,0,5,10,2.216642,2,881.667,1058,65,0.0305,0,11152,11300,5,1987,n
Female,0.18,0.47,5144,7.17,0,0,0,8,0,8,17,3.014628,49,60.828,1479,139,0.104393,0,6364,207000,6,2000,n
Female,0.15,0.49,3910,5.6,0,5,2,7,0,8,17,2.45603,1,295.364,1231,104,0.007928,0,5475,207000,12,2002,n
Male,0.17,0.49,4607,4.05,1,8,2,12,6,21,27,2.575746,5,108.696,1560,10,0.176688,0,4042,679000,11,2006,n
Male,0.19,0.5,3097,4.83,1,9,2,2,0,21,5,2.938226,8,61.929,1011,18,0.150145,0,5153,4000000,10,2003,n
Male,0.2,0.51,5891,6.01,0,1,2,0,0,5,28,3.88531,15,38.208,2023,41,0.12239,0,5230,4000000,8,2003,y
Male,0.14,0.47,3848,5.62,4,5,1,0,1,11,18,2.462041,5,18.692,1440,45,0.043919,0.003898,190,4000000,5,2017,n
Male,0.21,0.5,4389,7.56,1,1,1,1,0,4,6,2.58356,10,384.091,1321,76,0.004101,0.001595,246,4000000,3,2017,n
Male,0.14,0.47,3848,5.62,4,5,1,0,1,11,18,2.462041,5,18.692,1440,45,0.043919,0.003898,190,66700000,5,2017,n
Female,0.14,0.55,3366,7.56,0,0,2,8,2,4,9,1.677987,9,45,1144,31,0.060309,0,1639,175000,6,2013,n
Male,0.14,0.5,5793,6.39,2,8,15,1,0,28,8,3.271925,4,222.222,1541,85,0.044709,0,7106,2310000,6,1998,n
Male,0.14,0.41,1815,3.64,0,0,0,2,0,0,2,0.1815,3,5.939,629,57,0.015978,0,5585,44100,8,2002,n
Male,0.17,0.5,4212,4.83,0,14,4,6,1,26,7,2.455614,6,25.274,1204,37,0.116097,0,995,2230,3,2015,n
Male,0.2,0.5,3983,5.21,0,3,5,4,0,8,7,2.404171,0,816.043,1107,59,0.050464,0,2346,7580,6,2011,n
Male,0.19,0.47,3781,6,0,2,2,3,0,4,13,2.647462,3,49.441,1295,36,0.249934,0,5713,7580,4,2002,n
Unknown,0.14,0.49,5355,7.16,2,3,1,7,0,10,7,3.202465,6,445.786,1342,59,0.004669,0.002801,932,7580,5,2015,y
Male,0.13,0.42,4101,6.78,0,0,2,0,0,6,7,2.307777,6,66.692,1130,62,0.075591,0,3557,34700,3,2008,n
Male,0.15,0.44,1506,5.62,0,0,0,0,0,2,17,0.1506,8,14,654,6,0.042497,0,965,1450000,4,2015,n
Male,0.17,0.48,5540,7.96,0,0,0,3,0,0,23,2.274238,24,120.714,1575,76,0.09278,0.003249,828,4150,8,2015,n
Male,0.24,0.49,1542,5.22,0,1,0,0,0,1,12,3.317994,1,5.297,621,5,0.346952,0.002594,587,18600,4,2016,n
Male,0.14,0.49,4317,6.01,0,1,17,1,0,18,13,3.27822,12,56.641,1305,33,0.090341,0.007644,813,2190000,9,2015,n
Male,0.15,0.45,1425,6.79,0,0,0,0,0,0,3,3.110086,0,7.579,652,8,0.138947,0,1203,9410,8,2014,n
Male,0.19,0.43,1166,6.01,0,0,0,3,0,0,20,3.399632,11,10.667,522,7,0.068611,0,951,17900,4,2015,n
Male,0.16,0.5,2116,6.8,2,5,3,0,2,12,15,0.2116,8,90,860,19,0.116257,0.005671,1177,2710000,9,2014,n
Male,0.14,0.5,1619,7.18,0,1,0,13,0,1,4,3.009256,4,16.667,634,14,0.109944,0,475,8040,8,2016,n
Male,0.15,0.49,4981,4.83,0,0,6,9,0,9,25,0.4981,23,76.085,1511,35,0.287091,0,1044,3180,1,2015,n
Male,0.22,0.51,5323,8.36,0,0,1,12,0,3,19,2.37994,3,198.45,1514,63,0.168514,0,464,3180,8,2016,y
Male,0.15,0.47,4393,6.01,1,2,6,2,3,16,24,3.142562,6,306.783,1432,15,0.068973,0,694,3180,1,2016,y
Male,0.13,0.51,6953,5.61,0,14,9,4,0,31,29,4.006661,4,869.143,1822,38,0.063857,0,7071,2040,7,1998,n
Male,0.14,0.51,3740,4.83,1,2,1,0,1,16,9,3.208172,4,105.018,1183,46,0.050802,0.001604,1058,4400000,1,2015,y
Male,0.23,0.53,3661,6.39,2,4,2,10,0,12,13,3.067946,10,3.448,1106,42,0.086862,0,449,3060000,9,2016,n
Male,0.16,0.5,4334,5.23,0,8,5,4,2,23,15,3.427987,14,34.028,1413,11,0.076142,0.00623,323,3060000,1,2017,n
Male,0.16,0.43,1307,7.18,0,0,0,7,0,0,6,3.252062,0,4.5,586,9,0.259373,0,839,3060000,8,2015,n
Male,0.09,0.58,1439,4.05,0,0,0,11,3,4,9,3.268889,1,1.684,633,11,0.109798,0,216,3060000,4,2017,n
Female,0.23,0.47,4023,6,0,2,1,9,0,6,6,2.357724,8,180.923,1080,85,0.104648,0,464,3060000,8,2016,y
Female,0.23,0.54,3646,4.04,0,5,10,5,1,18,6,2.386653,3,55.684,1077,43,0.104772,0.003291,2983,3060000,9,2009,y
Female,0.19,0.47,5168,6.39,3,9,3,2,0,16,20,2.576731,9,192.891,1568,32,0.142802,0,1576,16500,8,2013,y
Female,0.16,0.49,6902,7.96,0,1,4,3,1,11,13,3.919453,14,45.511,2075,82,0.083019,0,5993,224000,7,2001,n
Male,0.18,0.52,5121,4.82,0,0,9,9,1,10,14,2.945758,10,59.016,1414,88,0.208162,0,8324,4240000,2,1995,n
Male,0.15,0.51,4542,6.78,2,0,0,0,0,6,5,2.442454,20,38.716,1320,70,0.230075,0,6142,15300,2,2001,n
Male,0.23,0.49,4819,4.82,4,1,7,0,0,15,23,0.4819,9,24.976,1263,127,0.124507,0,8576,1810000,6,1994,n
Male,0.16,0.51,5280,4.83,0,5,31,0,1,75,7,3.007108,23,141.12,1190,27,0.120833,0,7498,74900,5,1997,y
Male,0.11,0.52,4434,6.78,2,0,8,0,1,13,9,2.431234,6,64.692,1415,95,0.039468,0,6953,74900,11,1998,n
Male,0.21,0.47,2763,5.22,0,0,2,2,0,4,5,1.63058,8,11.758,944,33,0.167571,0,1679,74900,4,2013,n
Male,0.26,0.54,4021,5.21,4,0,1,14,0,8,5,2.504809,2,17.655,1196,65,0.125342,0,15968,12500000,3,1974,n
Male,0.2,0.49,4726,5.99,1,0,0,1,0,2,17,2.263826,18,64.892,1447,73,0.141557,0,10342,1220,8,1989,n
Male,0.21,0.51,4393,5.21,4,3,2,0,0,10,10,0.4393,2,20.132,1189,74,0.139085,0,11721,23800,10,1985,n
Male,0.21,0.49,4659,6.78,1,0,5,6,0,6,21,2.43609,5,35.766,1319,63,0.077699,0,15254,171000,2,1976,n
Male,0.23,0.53,5044,6.38,4,2,1,9,1,12,28,2.586589,21,99.692,1367,32,0.300555,0,6114,3790000,3,2001,n
Male,0.2,0.5,5437,6.39,3,6,9,0,0,19,13,2.088028,44,118.132,1494,50,0.246643,0,8305,1500000,3,1995,n
Male,0.21,0.53,3553,4.82,2,4,3,10,4,14,7,2.225376,6,202.5,1082,39,0.29074,0,8814,475000,10,1993,n
Male,0.24,0.52,4468,6,0,2,5,9,0,14,14,2.752859,5,89.395,1432,61,0.182632,0,5580,475000,8,2002,n
Male,0.26,0.54,3913,4.82,3,2,6,2,6,18,13,2.284933,2,52.9,1022,42,0.27907,0,3683,257000,10,2007,n
Male,0.2,0.48,4009,4.43,0,1,4,0,1,6,10,2.093875,4,71.122,1224,55,0.385383,0,2460,48800,3,2011,n
Male,0.14,0.45,3847,7.17,0,0,0,14,0,1,12,2.838874,7,6.722,1215,34,0.070185,0,14610,11500,11,1977,n
Male,0.21,0.5,4903,6.78,0,0,1,0,0,1,13,2.427599,12,76.056,1460,107,0.159698,0,13632,10700,8,1980,n
Male,0.13,0.48,3666,6.38,0,6,7,4,0,14,9,2.189044,4,95.062,1125,33,0.1994,0,9423,535000,2,1992,n
Male,0.21,0.5,5068,5.6,1,0,12,0,1,17,17,2.268411,5,24.045,1316,96,0.268153,0,9159,44500,11,1992,n
Male,0.16,0.47,6317,6,2,7,0,4,1,13,12,2.417279,6,49.209,1720,197,0.10353,0,14941,21000,1,1977,n
Male,0.19,0.49,5025,6.78,0,2,0,1,0,2,16,2.550948,6,76.327,1394,92,0.04995,0,14206,3720000,1,1979,y
Male,0.14,0.46,3608,5.99,0,1,3,0,0,4,9,0.3608,0,176,1161,51,0.068736,0,16213,18700,7,1973,n
Male,0.19,0.47,5285,5.21,3,6,5,0,3,18,27,2.49127,9,45.098,1425,91,0.369158,0,5141,32700,11,2003,n
Male,0.25,0.53,5190,6,0,3,5,0,1,13,11,2.570569,2,122.904,1490,39,0.162235,0,12153,32700,8,1984,n
Male,0.19,0.53,3974,5.61,8,2,0,1,0,11,9,2.499447,9,23.674,1362,75,0.266734,0,11215,32700,3,1987,n
Male,0.17,0.5,4001,6.79,0,0,2,0,0,4,24,2.555935,9,169,1422,17,0.267683,0,11031,32700,9,1987,n
Male,0.23,0.49,4401,6.39,4,1,0,1,0,10,9,2.056696,12,124.031,1348,5,0.109521,0,10888,32700,2,1988,n
Male,0.21,0.48,4067,6.78,7,4,0,1,0,12,32,2.593609,6,27.562,1143,23,0.167691,0,7596,32700,2,1997,n
Male,0.19,0.49,4315,6,8,2,0,3,0,10,3,1.908148,3,97.524,1296,41,0.099652,0.002549,10111,32700,3,1990,n
Male,0.18,0.5,5401,4.43,9,4,1,0,0,19,8,2.633668,3,139.13,1331,40,0.174412,0.029809,13478,32700,1,1981,n
Female,0.22,0.49,2700,7.56,0,2,0,5,0,3,4,2.303812,1,14.329,941,22,0.020741,0,587,32700,4,2016,n
Female,0.2,0.5,2915,6.78,4,2,5,2,0,13,7,0.2915,2,23.814,995,14,0.061063,0,2666,32700,8,2010,n
Female,0.15,0.48,4657,4.82,0,1,0,2,0,2,7,0.4657,6,41.565,1230,155,0.117243,0,15842,32700,7,1974,n
Female,0.18,0.51,4407,5.61,0,1,2,0,0,3,4,3.539236,14,576,1264,115,0.075789,0.006807,4901,32700,6,2004,y
Male,0.15,0.47,6002,6,5,10,14,2,0,37,10,2.635465,1,201.19,1748,49,0.087304,0,4852,32700,8,2004,y
Male,0.15,0.49,4015,6.39,0,3,6,0,0,12,11,3.088892,0,10.8,1095,64,0.259029,0,5629,32700,7,2002,n
Male,0.11,0.42,9822,4.83,0,1,0,5,0,1,72,3.622848,52,6,2734,84,0.23203,0,7246,1370000,1,1998,n
Male,0.22,0.51,3677,5.6,0,0,0,4,0,0,14,0.3677,0,6.881,986,138,0.07207,0,8226,924000,5,1995,n
Male,0.09,0.46,4108,5.21,0,0,1,7,0,1,10,2.116979,2,8,1143,202,0.017527,0,3767,30300,8,2007,n
Male,0.2,0.54,3971,7.57,0,1,2,4,0,6,8,2.588126,11,133.762,1314,24,0.126165,0,5111,30300,12,2003,n
Male,0.18,0.49,3832,6.39,2,5,3,2,1,12,9,2.783039,2,113.636,1050,135,0.024791,0,2367,9200,6,2011,n
Male,0.13,0.5,4686,6.38,2,2,1,5,1,6,9,3.244697,0,56.067,1258,196,0.067862,0,6035,543000,5,2001,n
Male,0.29,0.53,2902,6,3,2,1,2,0,6,6,2.425778,8,65.951,946,47,0.120606,0,1359,2610,3,2014,n
Male,0.21,0.49,4228,4.83,1,5,1,2,0,9,30,1.789926,3,1312.2,1427,26,0.056291,0,1646,19800,5,2013,y
Male,0.19,0.55,4249,5.99,1,2,0,6,0,4,16,2.287413,4,280.167,1285,42,0.077665,0,6077,326000,4,2001,y
Male,0.11,0.47,3965,6.79,0,2,0,17,1,9,15,2.618194,2,333.062,1259,45,0.115259,0,1338,326000,4,2014,n
Male,0.14,0.49,3981,6.78,2,2,3,4,0,7,22,2.445059,5,131.522,1344,86,0.059533,0,5139,326000,11,2003,n
Male,0.16,0.46,3407,6,1,0,0,5,0,2,21,0.3407,21,33.8,1299,47,0.152333,0.002642,8170,326000,7,1995,n
Unknown,0.2,0.52,2324,4.43,0,0,0,0,0,0,2,1.491151,9,25.037,667,141,0,0,4460,15800000,9,2005,n
Unknown,0.11,0.43,6317,7.17,0,6,1,11,0,7,26,3.074285,14,69.828,1591,91,0.067279,0,6889,916000,1,1999,n
Unknown,0.13,0.45,4751,9.92,0,6,1,0,0,7,13,0.4751,1,65.333,1484,74,0.014313,0,7364,62700,10,1997,n
Unknown,0.14,0.46,4629,6.39,0,0,3,29,0,3,24,3.229655,9,135.692,1462,30,0.054223,0,4887,13300000,7,2004,n
Male,0.19,0.51,3061,6.77,6,6,0,4,0,12,12,2.805882,10,10.811,873,63,0.031036,0,14246,13300000,11,1978,n
Male,0.17,0.47,5491,4.42,0,3,0,29,0,3,32,3.024389,21,26.541,1195,239,0.046986,0,14659,13300000,10,1977,n
Male,0.19,0.51,4693,6.38,3,3,2,0,0,8,8,2.444678,15,16.547,1035,124,0.008949,0,15415,663000,9,1975,n
Male,0.16,0.43,5019,5.59,2,2,0,4,0,4,15,2.416029,10,24.308,1071,228,0.008368,0,13924,606000,10,1979,n
Male,0.18,0.52,4734,6.38,0,7,0,23,0,9,16,0.4734,6,38.678,1101,136,0.049007,0,16115,40100,10,1973,n
Male,0.29,0.49,3621,4.03,0,9,3,23,1,16,5,2.198148,6,16.514,898,84,0.059376,0,15618,40100,2,1975,n
Male,0.17,0.47,4440,2.47,2,8,3,3,0,13,16,1.967618,3,18.278,976,138,0.078829,0.298198,13189,806000,10,1981,n
Male,0.24,0.48,4404,5.6,17,2,5,0,0,24,13,2.176119,15,33.065,1040,85,0.110581,0,15037,68900,9,1976,n
Male,0.25,0.48,4131,5.99,2,1,0,3,0,6,15,2.445915,13,79.114,1127,88,0.101186,0,13525,68900,11,1980,n
Male,0.19,0.45,3841,7.16,0,0,0,1,0,0,7,0.3841,4,22.118,902,116,0.041916,0,16479,68900,10,1972,n
Male,0.16,0.5,4378,3.65,5,6,9,0,0,22,20,2.190757,3,188.828,1439,31,0.077661,0,2493,68900,2,2011,n
Male,0.15,0.5,3507,7.17,0,1,0,0,0,1,19,1.789254,27,133.333,1205,54,0.029655,0,15716,68900,11,1974,n
Female,0.16,0.45,4126,6,1,4,1,7,0,7,21,2.609153,0,30.083,1436,68,0.055744,0,750,82800,11,2015,n
Female,0.2,0.47,6428,6.39,0,0,1,1,0,2,30,2.560875,1,208.642,1617,177,0.032514,0,673,3860000,1,2016,y
Male,0.17,0.53,4182,3.26,3,13,14,12,0,36,18,2.26297,3,57.327,1352,56,0.053085,0.002869,1086,3860000,12,2014,y
Female,0.16,0.49,3205,6.39,0,3,3,2,0,9,5,2.547338,1,88.364,1082,73,0,0,4992,5140000,3,2004,n
Unknown,0.22,0.5,4340,4.82,0,2,0,1,0,18,4,0.434,4,61.164,1115,39,0.19447,0,11950,740000,3,1985,n
Unknown,0.15,0.45,2807,9.13,0,0,0,3,0,0,12,0.2807,1,41.286,936,30,0.302102,0,15289,544000,1,1976,n
Unknown,0.18,0.52,4914,6.77,0,0,5,0,0,8,4,0.4914,5,40.463,1079,59,0.063899,0,15912,400000,5,1974,n
Unknown,0.18,0.5,3986,5.6,0,2,3,0,0,7,8,2.289275,6,27.272,957,64,0.221274,0,15604,2670,3,1975,n
Unknown,0.15,0.5,4660,5.99,1,3,1,3,1,6,14,1.83846,3,114.189,1053,86,0.009227,0,12993,751000,5,1982,n
Unknown,0.16,0.48,4483,4.82,0,2,1,1,1,9,7,2.098521,9,26.273,1142,45,0.067589,0,13749,751000,4,1980,n
Unknown,0.15,0.42,3961,6.39,0,0,2,0,0,2,27,2.495556,10,272.25,1223,23,0.086594,0.001515,7680,400000,11,1996,n
Female,0.17,0.52,4466,5.61,3,8,6,9,4,27,13,2.87493,3,176.023,1204,84,0.023511,0,4537,6220,6,2005,n
Female,0.18,0.5,5239,5.22,8,8,9,0,1,34,24,3.150983,7,177.941,1617,106,0.128269,0,7141,6510,5,1998,y
Female,0.16,0.48,4913,7.17,1,1,1,8,7,16,10,3.485913,4,488.893,1282,46,0.099939,0,6021,6510,6,2001,n
Female,0.17,0.56,5248,4.83,5,11,17,2,2,42,16,2.571109,16,25.09,1542,25,0.073361,0,1534,62300,9,2013,y
Female,0.19,0.49,3663,6.39,0,4,6,1,0,11,12,2.791959,4,341.333,1184,77,0.009555,0,2374,3550000,5,2011,n
Female,0.16,0.5,4077,6.78,1,1,2,0,0,4,2,2.80968,11,244.565,1254,36,0.032377,0.007113,3074,6320,6,2009,n
Female,0.19,0.51,4176,5.61,0,13,27,0,2,47,10,1.581609,9,208.895,1238,48,0.082136,0,8758,6320,12,1993,y
Male,0.14,0.51,5976,8.74,3,2,7,0,0,12,20,2.168643,1,71.041,1597,87,0.067269,0,8338,6320,1,1995,n
Male,0.22,0.51,4385,7.55,0,1,0,0,1,4,6,2.357594,12,43.214,1099,147,0.181756,0,13553,6320,10,1980,n
Male,0.24,0.54,5109,7.55,1,2,4,6,1,10,11,2.045983,9,11.281,1325,59,0.097475,0,9215,9510,9,1992,n
Male,0.19,0.47,5699,5.22,0,0,0,4,0,27,22,1.905997,19,34.722,1489,69,0.109317,0,8424,33800,11,1994,n
Male,0.17,0.54,4184,7.17,1,0,2,1,0,5,11,2.336574,14,33.8,1221,65,0.15392,0,11651,530000,1,1986,n
Male,0.2,0.51,3548,6.39,2,5,0,2,1,8,6,2.019247,1,41.438,1159,35,0.086246,0,3030,530000,8,2009,n
Male,0.17,0.49,4984,4.43,0,1,2,5,0,3,8,1.917858,9,20.829,1306,75,0.145666,0.002006,2579,530000,11,2010,n
Male,0.24,0.48,5091,5.99,0,0,0,3,0,0,7,2.104248,2,38.893,1134,130,0.114123,0,13968,2400000,9,1979,n
Male,0.24,0.54,5098,6.38,0,0,2,0,0,4,4,2.247616,7,52.008,1148,75,0.197332,0,11042,2400000,9,1987,n
Male,0.21,0.52,5416,7.17,1,0,1,4,1,4,7,1.981074,16,90.919,1354,61,0.061484,0.001662,1562,760000,8,2013,y
Male,0.21,0.49,4232,6.38,0,0,0,0,0,1,7,1.79023,3,17.779,1120,106,0.1888,0,12419,1630000,11,1983,n
Male,0.16,0.45,4463,7.18,1,1,1,1,0,8,13,0.4463,9,20.512,1509,27,0.231907,0,7764,4440000,8,1996,n
Male,0.19,0.53,5882,7.96,0,0,6,1,0,11,6,2.477897,13,49.021,1724,44,0.113567,0,5216,9800000,8,2003,y
Male,0.2,0.53,4424,6.78,0,3,8,1,2,16,13,2.515679,10,8.658,1239,68,0.048146,0,6105,4850,3,2001,n
Male,0.15,0.51,5506,6.78,0,8,1,1,1,10,10,2.279278,12,67.837,1472,104,0.058663,0,7932,4850,3,1996,n
Male,0.13,0.52,5945,6,0,3,8,0,0,23,7,2.290485,7,33.252,1602,62,0.04878,0,5750,411000,3,2002,y
Male,0.17,0.45,5149,6.78,0,0,1,2,0,3,27,2.09279,41,16.333,1613,33,0.105263,0,10242,411000,11,1989,n
Male,0.26,0.53,4888,6.77,0,0,0,2,0,0,7,2.510986,25,9.773,1028,160,0.008797,0,14442,411000,5,1978,n
Female,0.11,0.48,6395,6.39,2,9,1,0,0,17,25,2.636763,14,124.471,1949,190,0.240344,0,7708,411000,10,1996,y
Male,0.15,0.52,3541,6,0,1,0,1,0,7,8,1.672821,7,41.143,1171,61,0.194295,0,8471,9800000,9,1994,n
Male,0.2,0.47,1092,4.83,0,0,2,0,0,2,16,3.188822,1,85.333,542,18,0.015568,0,475,964000,8,2016,n
Male,0.18,0.5,5182,4.05,7,14,30,0,7,70,17,2.996021,9,202.316,1382,32,0.016596,0,666,2460,2,2016,n
Female,0.17,0.5,6301,4.04,0,0,12,0,0,12,7,0.6301,1,30.769,1591,267,0.251865,0,7911,5130,4,1996,n
Female,0.21,0.5,6668,4.43,1,3,1,0,0,7,14,2.915668,8,7.211,1763,124,0.113527,0,7332,5130,11,1997,n
Female,0.17,0.52,4940,6,1,3,5,7,0,11,26,0.494,1,20.078,1535,66,0.132389,0.001215,8240,5130,5,1995,n
Female,0.14,0.48,4186,6,0,1,2,4,0,3,17,2.773959,4,103.5,1401,71,0.052317,0,6392,1410000,5,2000,n
Female,0.24,0.55,1344,4.43,0,1,1,3,0,2,4,0.1344,3,324,518,26,0.05506,0.064732,7757,34500,9,1996,n
Female,0.21,0.58,2017,5.22,1,3,4,5,2,15,3,2.053971,6,121,767,16,0.044125,0.058007,6658,392000,9,1999,n
Female,0.24,0.53,1681,5.61,0,3,3,12,0,6,5,1.921143,0,1682,640,22,0.073766,0.038073,6532,36700,1,2000,n
Female,0.23,0.52,826,5.22,0,0,0,6,0,0,2,1.791757,3,26.667,369,8,0.031477,0.043584,7995,36700,1,1996,n
Female,0.15,0.56,1266,4.04,0,0,7,3,0,8,2,2.599589,3,72,507,4,0.291469,0.128752,6903,36700,1,1999,n
Female,0.22,0.48,1145,4.83,0,2,0,9,0,2,6,0.716073,1,90.25,484,18,0.20262,0.057642,7631,36700,1,1997,n
Female,0.2,0.49,1506,4.83,0,1,1,3,0,3,7,2.306279,5,24.067,655,5,0.109562,0.217131,7022,376000,9,1998,n
Female,0.22,0.51,2090,5.61,2,2,1,2,1,6,5,2.524155,2,33.108,725,12,0.065072,0.046411,6280,518000,9,2000,n
Female,0.18,0.49,1669,5.22,0,0,1,2,2,6,7,0.1669,7,392,642,7,0.02876,0.086279,7386,623000,9,1997,n
Female,0.15,0.48,4341,6,1,3,6,1,0,11,13,2.412628,7,55.225,1310,102,0.094679,0.004838,2731,17100,6,2010,n
Unknown,0.15,0.47,2939,9.52,0,0,0,2,0,0,4,0.2939,1,7.143,1059,21,0.038108,0,15954,17100,3,1974,n
Unknown,0.17,0.48,4172,4.82,1,6,3,0,0,11,11,0.4172,1,20.753,1263,134,0.153404,0,15373,17100,10,1975,n
Unknown,0.22,0.56,4978,5.99,0,2,6,0,0,8,9,0.4978,1,77.042,1264,120,0.150663,0,13763,17100,3,1980,n
Unknown,0.17,0.55,3773,5.99,0,5,0,0,0,5,5,1.675671,0,20.167,1150,74,0.266631,0,14190,17100,1,1979,n
