@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25'

@attribute Gender {Male,Female,Unknown,Combo}
@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute WordCount numeric
@attribute FleschReading numeric
@attribute OT numeric
@attribute NT numeric
@attribute BoM numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute StoryNames numeric
@attribute TalkingSpeed numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute WordQuantity numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInItalics numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
Male,0.441176,0.407407,0.170486,0.161224,0,0.081967,0.303371,0,0,0.241135,0.037975,0.233009,0.057377,0.006703,0.203039,0.078947,0.247565,0,0.08492,0.000122,0,0.92,y
Male,0.352941,0.333333,0.241063,0.40102,0,0,0.033708,0.045455,0,0.049645,0.139241,0.046149,0.07377,0.002634,0.283702,0.08502,0.177072,0,0.29932,0.000122,0.090909,0.704,y
Male,0.323529,0.222222,0.121047,0.360204,0.096154,0,0,0.022727,0,0.035461,0.113924,0.022722,0.008197,0.01858,0.161878,0.101215,0.067873,0,0.253692,0.000122,0.818182,0.744,n
Male,0.323529,0.222222,0.276524,0.561224,0,0,0,0.022727,0,0.085106,0.063291,0.053071,0.090164,0.011278,0.343094,0.111336,0.048008,0,0.211613,0.000122,0.090909,0.792,n
Male,0.205882,0.518519,0.33003,0.480612,0.038462,0.016393,0.044944,0,0,0.070922,0.063291,0.063515,0.032787,0.011705,0.324309,0.202429,0.062213,0,0.338502,0.000122,0.181818,0.664,y
Male,0.235294,0.222222,0.257791,0.361224,0.019231,0.016393,0.078652,0,0,0.070922,0.405063,0.049414,0.409836,0.004755,0.354972,0.137652,0.193826,0,0.17548,0.000122,0.636364,0.824,n
Male,0.294118,0.518519,0.223419,0.161224,0.038462,0.114754,0.168539,0.022727,0,0.184397,0.088608,0.2169,0.081967,0.00452,0.262707,0.139676,0.011645,0,0.046696,0.000122,0.909091,0.952,n
Male,0.441176,0.37037,0.237912,0.40102,0,0,0.011236,0,0.0625,0.049645,0.202532,0.363887,0.090164,0.072413,0.353591,0.109312,0.143761,0,0.09117,0.000122,0.272727,0.912,n
Male,0.5,0.259259,0.187672,0.521429,0,0.032787,0.022472,0.068182,0,0.028369,0.101266,0.30732,0.147541,0.010442,0.244475,0.121457,0.163952,0.011681,0.100318,0.000122,0.090909,0.904,n
Male,0.352941,0.481481,0.179537,0.162245,0,0.131148,0.089888,0.113636,0,0.134752,0.088608,0.201982,0.04918,0.042468,0.213812,0.157895,0.051661,0.092477,0.049244,0.000122,0.545455,0.952,y
Male,0.294118,0.407407,0.10472,0.121429,0.076923,0.032787,0.022472,0,0,0.056738,0.113924,0.284224,0.02459,0.002883,0.154144,0.044534,0.104798,0.179126,0.003158,0.000122,0.272727,1,n
Male,0.352941,0.148148,0.351455,0.521429,0.019231,0.098361,0.033708,0.272727,0,0.085106,0.493671,0.431352,0.081967,0.070378,0.431492,0.135628,0.241224,0,0.142702,0.000122,0.818182,0.856,n
Male,0.5,0.666667,0.283341,0.602041,0.019231,0,0,0.022727,0,0.007092,0.291139,0.270802,0,0.02529,0.354972,0.267206,0.053993,0,0.002744,0.000122,0.363636,1,y
Male,0.617647,0.555556,0.212477,0.520408,0,0.016393,0.033708,0.022727,0.0625,0.049645,0.139241,0.270394,0.081967,0.040521,0.229834,0.269231,0.035395,0,0.02607,0.000122,0.454545,0.976,n
Male,0.176471,0.444444,0.385655,0.440816,0.019231,0.098361,0.067416,0.022727,0,0.106383,0.303797,0.074373,0.147541,0.096539,0.464365,0.103239,0.159442,0,0.160387,0.000122,0.545455,0.84,y
Male,0.558824,0.444444,0.514952,0.281633,0.019231,0.032787,0.033708,0,0,0.134752,0.202532,0.099611,0.606557,0.104721,0.480939,0.311741,0.418568,0.026629,0.056388,0.000122,0.636364,0.944,y
Male,0.5,0.666667,0.283341,0.602041,0.019231,0,0,0.068182,0,0.007092,0.291139,0.270802,0,0.02529,0.354972,0.267206,0.053993,0,0.002744,0.000122,0.363636,1,n
Male,0.323529,0.185185,0.00464,0.640816,0,0,0,0.090909,0,0,0.012658,0,0,0.000037,0.003867,0.032389,0.082652,0,0.112166,0.000122,0.636364,0.888,n
Male,0.382353,0.296296,0.423465,0.762245,0,0,0,0.045455,0,0.007092,0.21519,0.081753,0.172131,0.096539,0.483978,0.082996,0.102809,0.011964,0.040402,0.000122,0.636364,0.96,n
Male,0.382353,0.444444,0.313073,0.721429,0,0,0,0.022727,0,0.014184,0.253165,0.060205,0.344262,0.056302,0.436464,0.064777,0.229434,0,0.024393,0.000122,0.636364,0.976,n
Male,0.323529,0.407407,0.338394,0.641837,0,0,0.011236,0.022727,0,0.028369,0.316456,0.065147,0.147541,0.044942,0.441436,0.103239,0.112602,0.012649,0.008559,0.000122,0.636364,0.992,n
Male,0.5,0.592593,0.317427,0.681633,0.038462,0.04918,0.033708,0.022727,0.0625,0.078014,0.278481,0.061055,0.098361,0.131089,0.472376,0.151822,0.146171,0,0.032321,0.000122,0.636364,0.968,n
Male,0.294118,0.296296,0.348075,0.681633,0.038462,0,0.011236,0.045455,0.0625,0.078014,0.240506,0.067037,0.090164,0.060683,0.458287,0.121457,0.124978,0.006161,0.016487,0.000122,0.636364,0.984,n
Male,0.352941,0.407407,0.249255,0.640816,0.019231,0,0.146067,0.045455,0,0.099291,0.088608,0.244692,0.016393,0.014072,0.326796,0.09919,0.10948,0,0.145903,0.000122,0.363636,0.856,n
Male,0.323529,0.37037,0.572067,0.321429,0.038462,0.131148,0.11236,0.204545,0.25,0.219858,0.417722,0.422204,0.106557,0.064857,0.627901,0.44332,0.098218,0.010919,0.007318,0.000122,0.818182,0.992,y
Male,0.411765,0.592593,0.285919,0.321429,0.019231,0.245902,0.168539,0.045455,0.125,0.255319,0.253165,0.31766,0.02459,0.078206,0.355249,0.190283,0.135612,0,0.066472,0.000122,0.363636,0.936,y
Male,0.382353,0.407407,0.2044,0.441837,0,0.04918,0.011236,0,0,0.049645,0.240506,0.275373,0.040984,0.001061,0.327901,0.123482,0.045695,0.015001,0.078974,0.000122,0.818182,0.92,n
Male,0.294118,0.37037,0.166648,0.240816,0,0.016393,0.011236,0.090909,0,0.056738,0.164557,0.211548,0.032787,0.016382,0.263536,0.202429,0.135668,0.011959,0.033998,0.000122,0.454545,0.968,n
Male,0.705882,0.740741,0.032138,0.321429,0,0,0.022472,0.022727,0,0.035461,0.050633,0.005367,0,0.139037,0.05442,0.022267,0.132486,0,0.058958,0.000122,0.272727,0.944,n
Male,0.382353,0.481481,0.035289,0.679592,0,0.016393,0,0.136364,0,0.007092,0.025316,0.365208,0,0.014704,0.068785,0.030364,0.121252,0,0.104238,0.000122,0.636364,0.896,n
Male,0.382353,0.592593,0.257791,0.480612,0.115385,0.016393,0,0,0,0.049645,0.139241,0.356644,0.016393,0.001614,0.31768,0.228745,0.033904,0,0.122272,0.005011,0.363636,0.88,y
Male,0.411765,0.407407,0.254869,0.761224,0,0,0.033708,0.045455,0,0.021277,0.253165,0.048844,0.016393,0.035187,0.361602,0.147773,0.030055,0,0.215294,0.000042,0.636364,0.784,n
Male,0.352941,0.407407,0.237626,0.761224,0,0.032787,0,0.045455,0.0625,0.021277,0.189873,0.045478,0.090164,0.077947,0.359392,0.074899,0.009985,0,0.207366,0.072527,0.636364,0.792,n
Male,0.441176,0.333333,0.356153,0.720408,0,0,0.05618,0.113636,0.0625,0.078014,0.227848,0.068614,0.032787,0.253832,0.45442,0.111336,0.006651,0.001508,0.175502,0.072527,0.636364,0.824,n
Male,0.441176,0.555556,0.254411,0.202041,0.019231,0.114754,0.202247,0.113636,0.3125,0.262411,0.329114,0.259501,0.122951,0.059845,0.35663,0.087045,0.007445,0.036979,0.076534,0.000038,0.090909,0.928,y
Male,0.323529,0.37037,0.316968,0.640816,0,0,0.089888,0.022727,0,0.056738,0.417722,0.060965,0.016393,0.079549,0.429282,0.080972,0.006617,0.00336,0.199416,0.000038,0.636364,0.8,n
Male,0.352941,0.592593,0.303048,0.40102,0.076923,0.016393,0.011236,0.045455,0.125,0.092199,0.202532,0.286263,0.098361,0.003816,0.423204,0.129555,0.155591,0.003502,0.278913,0.000038,0.636364,0.72,y
Male,0.441176,0.592593,0.358845,0.560204,0.019231,0.016393,0.011236,0,0,0.028369,0.101266,0.393753,0.081967,0.046678,0.400829,0.248988,0.11181,0.003992,0.307815,0.000009,0,0.696,y
Male,0.323529,0.185185,0.388004,0.840816,0.019231,0,0.022472,0,0,0.021277,0.329114,0.074831,0.07377,0.124282,0.464088,0.151822,0.037716,0,0.183582,0.000009,0.636364,0.816,n
Male,0.441176,0.259259,0.393389,0.840816,0,0,0.022472,0,0,0.042553,0.227848,0.075882,0.106557,0.142257,0.498619,0.095142,0.087667,0,0.191467,0.000009,0.636364,0.808,n
Male,0.294118,0.296296,0.236881,0.560204,0,0.032787,0.033708,0.068182,0,0.049645,0.177215,0.361902,0.02459,0.008039,0.344475,0.184211,0.06353,0,0.134164,0.000061,0.909091,0.864,n
Male,0.382353,0.555556,0.158685,0.439796,0.153846,0.032787,0,0,0,0.085106,0.21519,0.217936,0.008197,0.008835,0.222652,0.076923,0.078127,0,0.069826,0.000001,1,0.928,n
Male,0.470588,0.592593,0.171345,0.280612,0,0.016393,0.022472,0.022727,0,0.042553,0.113924,0.233706,0.02459,0.045404,0.227901,0.153846,0.049205,0,0.038115,0.002483,1,0.96,y
Male,0.735294,0.481481,0.377349,0.439796,0.076923,0.04918,0.11236,0.045455,0,0.163121,0.316456,0.374484,0.155738,0.096635,0.374586,0.119433,0.343679,0,0.152154,0.000006,0.636364,0.848,n
Male,0.588235,0.37037,0.290044,0.4,0,0,0.089888,0.045455,0,0.06383,0.240506,0.230661,0.065574,0.033205,0.292265,0.172065,0.408136,0,0.247898,0.000137,0.545455,0.752,n
Male,0.470588,0.407407,0.189734,0.640816,0,0,0,0,0.0625,0.014184,0.253165,0.03613,0.04918,0.0173,0.295028,0.060729,0.0976,0,0.181884,0.001478,0.909091,0.816,n
Male,0.705882,0.555556,0.050928,0.680612,0,0,0,0,0,0.007092,0.063291,0.260333,0.02459,0.001101,0.077072,0.016194,0.031821,0,0.072374,0.000025,0.636364,0.928,n
Male,0.470588,0.37037,0.042507,0.6,0,0,0,0.25,0,0.007092,0.037975,0.267128,0.032787,0.000105,0.064641,0.020243,0,0,0.074814,0.001697,0.272727,0.928,n
Male,0.470588,0.333333,0.221242,0.320408,0,0,0,0.25,0,0.035461,0.113924,0.309044,0.081967,0.019133,0.201657,0.15587,0.079661,0,0.354467,0.001697,0.090909,0.648,y
Male,0.529412,0.37037,0.243813,0.79898,0.019231,0.065574,0,0,0,0.078014,0.164557,0.239487,0.02459,0.293434,0.212707,0.101215,0.121443,0,0.317158,0.000007,0.909091,0.68,y
Male,0.735294,0.518519,0.288497,0.560204,0.019231,0.114754,0.011236,0.045455,0.0625,0.078014,0.088608,0.275029,0.057377,0.641355,0.225138,0.072874,0.046758,0,0.326458,0.000136,0.727273,0.672,n
Male,0.529412,0.333333,0.226226,0.439796,0.019231,0.098361,0.011236,0.068182,0.0625,0.085106,0.189873,0.209623,0.057377,0.197899,0.199448,0.095142,0.153297,0,0.310602,0.001697,0.727273,0.688,n
Male,0.352941,0.518519,0.285461,0.360204,0.019231,0.147541,0.022472,0.090909,0.0625,0.12766,0.164557,0.25907,0.02459,0.517091,0.255525,0.036437,0.076358,0,0.260139,0.000149,0,0.744,y
Male,0.352941,0.407407,0.268618,0.320408,0.019231,0.327869,0.022472,0.159091,0,0.205674,0.088608,0.272131,0.016393,0.05299,0.240884,0.093117,0.119233,0,0.282811,0.00434,0.181818,0.72,y
Male,0.5,0.444444,0.296059,0.479592,0,0.016393,0.022472,0.068182,0,0.049645,0.088608,0.282957,0.02459,0.151964,0.261878,0.07085,0.087093,0,0.296729,0.00434,0.454545,0.704,y
Male,0.735294,0.740741,0.180912,0.360204,0.076923,0.131148,0.033708,0.022727,0.125,0.120567,0.139241,0.220703,0.032787,0.037073,0.169613,0.082996,0.292994,0,0.332513,0.008406,1,0.664,n
Male,0.411765,0.222222,0.216373,0.560204,0.019231,0,0,0.045455,0,0.014184,0.113924,0.243676,0.663934,0.012076,0.201381,0.074899,0.431395,0,0.347606,0.004928,0,0.656,n
Male,0.382353,0.407407,0.236366,0.320408,0.096154,0.180328,0.067416,0.045455,0,0.198582,0.088608,0.266766,0.02459,0.098931,0.261878,0.05668,0.141494,0,0.339221,0.004928,0,0.664,n
Male,0.558824,0.518519,0.235965,0.360204,0,0.065574,0.067416,0,0.0625,0.085106,0.151899,0.262591,0.032787,0.105761,0.250276,0.038462,0.157649,0,0.268023,0.000237,0,0.736,y
Male,0.411765,0.518519,0.198213,0.161224,0,0.081967,0.157303,0,0.3125,0.177305,0.177215,0.232876,0.008197,0.160965,0.179834,0.01417,0.090268,0.387071,0.291044,0.000044,0.090909,0.712,y
Male,0.470588,0.333333,0.212248,0.4,0,0.180328,0.067416,0.022727,0,0.148936,0.189873,0.318851,0.02459,0.041363,0.275414,0.182186,0.133334,0,0.059764,0.017857,0.181818,0.944,n
Male,0.441176,0.555556,0.159487,0.639796,0,0.04918,0.022472,0,0,0.035461,0.050633,0.200729,0.016393,0.057793,0.214917,0.139676,0.12965,0,0.030644,0.000168,0.909091,0.968,n
Unknown,0.5,0.333333,0.238829,0.481633,0,0.016393,0,0,0,0.021277,0.493671,0.275102,0.090164,0.023457,0.337293,0.050607,0.006512,0,0.070436,0.000046,0.909091,0.928,n
Unknown,0.352941,0.703704,0.278987,0.480612,0,0.147541,0.078652,0.022727,0,0.134752,0.113924,0.299724,0.02459,0.02373,0.361602,0.293522,0.263398,0,0.172431,0.000003,0,0.832,y
Female,0.735294,0.703704,0.072926,0.561224,0,0,0,0.068182,0,0.007092,0.063291,0.013329,0.008197,0.007475,0.105249,0.038462,0.176943,0,0.294616,0.000233,0.727273,0.704,n
Female,0.5,0.481481,0.246104,0.40102,0.153846,0.147541,0.022472,0.022727,0,0.170213,0.101266,0.32878,0.106557,0.069516,0.341436,0.07085,0.197143,0,0.179292,0.000233,0.181818,0.824,n
Female,0.529412,0.777778,0.179079,0.361224,0.038462,0.196721,0.134831,0.022727,0,0.22695,0.063291,0.295732,0.02459,0.121005,0.25442,0.107287,0.23764,0,0.106503,0.000233,0.272727,0.896,y
Male,0.411765,0.444444,0.192656,0.361224,0,0.131148,0.033708,0.068182,0,0.099291,0.21519,0.247477,0.155738,0.031348,0.28232,0.087045,0.164783,0,0.019972,0.000233,0.181818,0.984,n
Male,0.411765,0.444444,0.192656,0.361224,0,0.131148,0.033708,0,0,0.099291,0.21519,0.247477,0.155738,0.031348,0.28232,0.087045,0.164783,0,0.019972,0.000233,0.181818,0.984,n
Male,0.529412,0.592593,0.2103,0.4,0.038462,0.213115,0.033708,0.204545,0,0.12766,0.075949,0.263587,0.008197,0.16272,0.252486,0.1417,0.18859,0,0.305266,0.000233,0.363636,0.696,n
Male,0.176471,0.444444,0.2783,0.240816,0.076923,0.04918,0.089888,0.045455,0.0625,0.120567,0.139241,0.203209,0.147541,0.00633,0.38011,0.230769,0.222232,0,0.283312,0.000233,0.090909,0.72,y
Male,0.470588,0.481481,0.185151,0.40102,0,0.032787,0.033708,0.159091,0,0.056738,0.037975,0.256815,0.040984,0.00345,0.253867,0.159919,0.037394,0,0.294246,0.000233,0.727273,0.704,n
Male,0.470588,0.407407,0.297605,0.440816,0,0.016393,0.033708,0,0.0625,0.078014,0.139241,0.057186,0.065574,0.039186,0.356906,0.246964,0.293692,0,0.31914,0.000233,0.636364,0.68,n
Male,0.294118,0.444444,0.159487,0.321429,0,0,0.067416,0,0,0.056738,0.088608,0.030225,0.032787,0.000642,0.240055,0.139676,0.271531,0,0.259028,0.000233,0.090909,0.744,n
Male,0.294118,0.333333,0.298923,0.361224,0.076923,0.114754,0.089888,0.181818,0.0625,0.198582,0.189873,0.296046,0.07377,0.000737,0.389227,0.182186,0.08437,0,0.173803,0.000233,0.909091,0.824,n
Male,0.5,0.703704,0.242839,0.360204,0.038462,0.032787,0.067416,0.136364,0.0625,0.085106,0.164557,0.243403,0.139344,0.010599,0.270718,0.251012,0.208315,0,0.32844,0.000233,0.454545,0.672,n
Male,0.264706,0.444444,0.23333,0.361224,0.096154,0.098361,0.078652,0.113636,0.0625,0.184397,0.101266,0.210758,0.04918,0.001711,0.349171,0.208502,0.2002,0,0.266651,0.000233,0.181818,0.736,n
Male,0.294118,0.37037,0.296001,0.40102,0.480769,0.114754,0.191011,0.204545,0,0.404255,0.164557,0.056873,0.04918,0.012228,0.372652,0.186235,0.266682,0,0.215424,0.000233,0.636364,0.784,n
Female,0.264706,0.296296,0.263806,0.720408,0,0,0.011236,0.136364,0,0.007092,0.443038,0.295885,0.02459,0.01163,0.4,0.107287,0.048234,0,0.150934,0.000233,0.727273,0.848,n
Female,0.558824,0.518519,0.23058,0.440816,0.019231,0.032787,0.011236,0.113636,0,0.028369,0.139241,0.273903,0.065574,0.001456,0.290055,0.192308,0.091621,0,0.067692,0.000233,0.181818,0.936,n
Female,0.705882,0.666667,0.234533,0.20102,0,0.065574,0.022472,0.022727,0.0625,0.049645,0.265823,0.044874,0.016393,0.025023,0.268232,0.204453,0.219134,0.20342,0.288452,0.000233,0.454545,0.712,n
Male,0.264706,0.407407,0.031508,0.481633,0,0,0,0.045455,0,0,0.025316,0.263898,0.065574,0.000082,0.053591,0.048583,0.163873,0,0.09631,0.000117,0.636364,0.904,n
Male,0.5,0.407407,0.026925,0.441837,0,0,0,0.045455,0,0,0.012658,0.00435,0.016393,0.000037,0.049724,0.052632,0.111269,0,0.09875,0.01489,0.272727,0.904,n
Male,0.382353,0.481481,0.025034,0.60102,0,0,0,0.136364,0,0,0.025316,0.320479,0.02459,0.000283,0.038674,0.046559,0,0,0.104238,0.147802,0.636364,0.896,n
Female,0.323529,0.444444,0.247995,0.440816,0.057692,0.04918,0,0.090909,0,0.042553,0.227848,0.36874,0.098361,0.010778,0.326243,0.246964,0.199759,0,0.094372,0.001016,0.909091,0.904,n
Unknown,0.529412,0.555556,0.164012,0.640816,0,0,0.022472,0,0,0.014184,0.050633,0.210836,0.065574,0.088524,0.224586,0.105263,0.181965,0,0.018905,0.000653,0.363636,0.984,n
Female,0.235294,0.296296,0.231554,0.480612,0.038462,0.016393,0.011236,0.272727,0,0.028369,0.063291,0.294638,0.016393,0.012091,0.311602,0.311741,0.006343,0.149855,0.004726,0.003417,0.090909,1,y
Female,0.352941,0.407407,0.17146,0.360204,0.019231,0.131148,0.022472,0.159091,0,0.085106,0.075949,0.221101,0.032787,0.022342,0.187293,0.054656,0.5028,0,0.209784,0.000956,0.363636,0.792,n
Female,0.382353,0.185185,0.214711,0.560204,0,0.04918,0,0.022727,0,0.035461,0.139241,0.26199,0,0.106739,0.293094,0.216599,0.030919,0,0.08309,0.000956,0.272727,0.92,n
Combo,0.382353,0.518519,0.184349,0.560204,0.019231,0,0,0.159091,0.0625,0.021277,0.088608,0.035079,0.07377,0.249366,0.224586,0.109312,0.013375,0,0.037352,0.263736,0,0.968,n
Combo,0.529412,0.555556,0.228632,0.720408,0,0,0,0.272727,0,0.007092,0.088608,0.288572,0.057377,0.046751,0.262707,0.089069,0.029586,0,0.04528,0.536813,0,0.96,n
Combo,0.558824,0.481481,0.14591,0.720408,0,0.032787,0,0.159091,0,0.021277,0.101266,0.195306,0.081967,0.080528,0.205525,0.020243,0.089208,0,0.029425,0.000116,0,0.976,n
Combo,0.558824,0.666667,0.217919,0.640816,0.019231,0,0.033708,0.022727,0,0.070922,0.253165,0.271776,0.163934,0.07071,0.294475,0.038462,0.077025,0,0.079736,0.001066,0.727273,0.92,n
Male,0.823529,0.703704,0.038268,0.760204,0,0,0,0.204545,0,0,0.063291,0.006564,0.090164,0.0041,0.06105,0.020243,0.036667,0,0.056519,0.001066,0.636364,0.944,n
Male,0.617647,0.555556,0.05637,0.8,0,0.016393,0,0.022727,0,0.014184,0.012658,0.327442,0.008197,0.005507,0.092818,0.024291,0,0.009315,0.064447,0.001066,0.636364,0.936,n
Male,0.441176,0.592593,0.135254,0.8,0,0,0.067416,0.295455,0,0.049645,0.101266,0.29979,0.008197,0.005765,0.190055,0.080972,0.06021,0,0.055952,0.001066,0.727273,0.944,n
Male,0.5,0.777778,0.140754,0.520408,0,0.163934,0.033708,0,0,0.113475,0.037975,0.285726,0.02459,0.049024,0.188122,0.048583,0.096861,0,0.048025,0.000009,0.727273,0.952,y
Male,0.529412,0.444444,0.323155,0.720408,0,0,0.022472,0.340909,0,0.070922,0.075949,0.106589,0.032787,0.154207,0.359945,0.153846,0.037698,0,0.096049,0.928571,0.636364,0.904,n
Male,0.588235,0.592593,0.14591,0.520408,0.019231,0.032787,0.011236,0.090909,0,0.035461,0.189873,0.310352,0.04918,0.005063,0.217956,0.074899,0.054369,0,0.077144,0.005769,0,0.928,n
Male,0.470588,0.481481,0.124885,0.720408,0,0.016393,0.011236,0,0.25,0.085106,0.063291,0.284477,0.016393,0.07282,0.185083,0.1417,0.048108,0,0.071808,0.005769,0.727273,0.928,n
Male,0.647059,0.555556,0.044798,0.879592,0,0,0,0.045455,0,0,0.012658,0.32995,0,0.000266,0.069613,0.038462,0.033291,0,0.040663,0.005769,0.636364,0.96,n
Male,0.5,0.62963,0.076421,0.760204,0,0,0,0.090909,0,0.007092,0.063291,0.306882,0.057377,0.002876,0.122652,0.034413,0.093869,0,0.09631,0.056593,0.636364,0.904,n
Male,0.5,0.62963,0.139436,0.680612,0,0,0,0.409091,0,0.007092,0.037975,1,0.147541,0.006477,0.23453,0.05668,0.617606,0.003481,0.040097,0.065384,0.727273,0.96,n
Male,0.529412,0.555556,0.425298,0.880612,0.038462,0,0.011236,0.136364,0,0.056738,0.088608,0.297319,0.106557,0.140096,0.480663,0.137652,0.053107,0.000851,0.072113,0.001527,0.636364,0.928,n
Male,0.764706,0.481481,0.060839,0.760204,0,0.016393,0,0.136364,0,0.007092,0.088608,0.304033,0.065574,0.012253,0.106077,0.024291,0,0,0.09067,0.001527,0.272727,0.912,n
Male,0.558824,0.407407,0.036549,0.60102,0.038462,0,0,0.136364,0,0.028369,0.012658,0.006228,0.04918,0.002951,0.068232,0.022267,0.065203,0,0.112166,0.001527,0.636364,0.888,n
Male,0.529412,0.37037,0.274118,0.760204,0,0.04918,0,0.090909,0,0.028369,0.063291,0.052601,0.057377,0.49298,0.321271,0.133603,0.008771,0,0.103977,0.002142,0.636364,0.896,n
Male,0.411765,0.592593,0.130671,0.639796,0,0.016393,0.022472,0.113636,0.0625,0.035461,0.189873,0.319013,0.02459,0.011065,0.195028,0.103239,0.208497,0,0.032016,0.000035,0.727273,0.968,n
Male,0.382353,0.740741,0.181313,0.839796,0.057692,0.081967,0.05618,0.113636,0,0.092199,0.088608,0.034486,0.090164,0.055257,0.243923,0.04251,0.07048,0,0.17609,0.002901,0.636364,0.824,n
Male,0.617647,0.703704,0.120818,0.560204,0.019231,0.032787,0,0.045455,0.0625,0.028369,0.050633,0.301874,0.016393,0.004792,0.157459,0.074899,0.139048,0,0.06388,0.021483,0.727273,0.936,n
Male,0.676471,0.555556,0.069947,0.8,0,0,0.033708,0,0,0.028369,0.012658,0.315083,0.02459,0.001743,0.108011,0.022267,0.069947,0,0.074814,0.005461,0.272727,0.928,n
Male,0.705882,0.481481,0.089482,0.760204,0,0,0.011236,0.045455,0,0.007092,0.050633,0.373926,0.106557,0.006459,0.129006,0.044534,0.082478,0,0.104238,0.006373,0.636364,0.896,n
Male,0.441176,0.555556,0.142358,0.560204,0,0.04918,0.022472,0.090909,0,0.056738,0.113924,0.347401,0.032787,0.016696,0.192265,0.101215,0.205892,0,0.087664,0.000003,0.727273,0.912,n
Male,0.647059,0.518519,0.242667,0.8,0,0.04918,0.011236,0.022727,0,0.06383,0.392405,0.361369,0.040984,0.076093,0.30884,0.105263,0.115542,0,0.087969,0.000277,0.636364,0.912,n
Male,0.588235,0.592593,0.24049,0.8,0,0.016393,0,0.022727,0,0.014184,0.139241,0.319669,0.147541,0.094358,0.328177,0.091093,0.135559,0,0.040402,0.042472,0.636364,0.96,n
Male,0.558824,0.740741,0.293595,0.6,0,0.081967,0.044944,0.045455,0.5,0.141844,0.101266,0.3367,0.090164,0.069893,0.31547,0.123482,0.223245,0,0.126084,0.002538,0.909091,0.872,n
Male,0.764706,0.62963,0.069145,0.641837,0,0,0,0.113636,0,0.007092,0.126582,0.360127,0.065574,0.033842,0.107182,0.02834,0.228765,0,0.1116,0.002538,0.727273,0.888,n
Male,0.323529,0.518519,0.245131,0.640816,0,0.016393,0.022472,0.022727,0.0625,0.028369,0.075949,0.240371,0.057377,0.006101,0.327072,0.174089,0.069298,0,0.10352,0.002538,0.727273,0.896,n
Male,0.882353,0.481481,0.211217,0.520408,0.038462,0.032787,0.05618,0.25,0.125,0.163121,0.126582,0.040323,0.032787,0.092532,0.256906,0.091093,0.09527,0,0.106525,0.002538,0.272727,0.896,n
Male,0.676471,0.555556,0.048522,0.80102,0,0.016393,0,0,0,0.014184,0.101266,0.315174,0.032787,0.00994,0.072928,0.016194,0.150851,0,0.08823,0.002538,0.636364,0.912,n
Male,0.5,0.444444,0.033169,0.839796,0,0,0,0.068182,0,0.007092,0.050633,0.005569,0,0.002007,0.055801,0.030364,0.03982,0,0.032583,0.002538,0.636364,0.968,n
Male,0.588235,0.703704,0.109246,0.60102,0,0.032787,0,0,0.0625,0.049645,0.050633,0.295212,0.07377,0.018764,0.166022,0.04251,0.26095,0,0.095897,0.006813,0.636364,0.904,n
Male,0.794118,0.62963,0.012546,0.480612,0,0,0.011236,0.045455,0,0.014184,0,0.329994,0,0.00239,0.022652,0,0,0.019872,0.066886,0.010934,0.272727,0.936,n
Male,0.529412,0.37037,0.122823,0.679592,0,0,0,0.045455,0,0,0.075949,0.252411,0.311475,0.002041,0.151105,0.159919,0.014023,0,0.061288,0.001335,0,0.944,n
Male,0.617647,0.444444,0.312557,0.920408,0,0,0,0,0,0.021277,0.063291,0.284159,0.040984,0.119378,0.364917,0.078947,0.046117,0.002269,0.064185,0.000056,0.636364,0.936,n
Male,0.794118,0.703704,0.050412,0.640816,0,0,0,0,0,0.028369,0.025316,0.307055,0.032787,0.006124,0.088398,0.008097,0.052206,0,0.080302,0.000056,0.636364,0.92,n
Male,0.529412,0.296296,0.155305,0.60102,0.038462,0.032787,0,0.022727,0,0.042553,0.101266,0.292814,0.057377,0.043415,0.226243,0.062753,0.241252,0,0.085072,0.000013,0,0.92,n
Male,0.529412,0.518519,0.313703,0.879592,0.019231,0,0,0.25,0,0.014184,0.189873,0.060328,0.090164,0.105166,0.368785,0.131579,0.008284,0,0.048329,0.000013,0.636364,0.952,n
Male,0.764706,0.518519,0.029675,0.839796,0,0,0,0,0,0.007092,0.012658,0.333043,0.016393,0.004041,0.051657,0.022267,0.042314,0,0.043102,0.000005,0.272727,0.96,n
Male,0.470588,0.592593,0.200218,0.560204,0,0.032787,0.044944,0.068182,0,0.049645,0.088608,0.373343,0.032787,0.005144,0.251381,0.206478,0.354262,0,0.108856,0.017197,0,0.896,n
Male,0.588235,0.444444,0.267071,0.839796,0,0,0.011236,0,0,0.021277,0.151899,0.295526,0.098361,0.070378,0.334807,0.119433,0.02199,0,0.080041,0.000053,0.636364,0.92,n
