Gender,Polarity,Subjectivity,WordCount,FleschReading,OT,NT,BoM,DC,PoGP,AllScriptureCount,StoryNames,TalkingSpeed,AuthorityMentions,WeToYouRatio,WordQuantity,FirstPersonPronoun,PercentInItalics,PercentInQuotes,DaysElapsed,NameSearchResults,Pageviews,MonthGiven,YearGiven,Popular
Male,0.19,0.55,5402.0,7.97,1.0,0.0,0.0,1.0,0.0,1.0,24.0,2.475425982227523,0.0,88.048,1558.0,132.0,0.034061458718992965,0.0,197,22200.0,4629.0,5.0,2017.0,y
Male,0.23,0.52,4165.0,7.17,0.0,1.0,3.0,1.0,1.0,7.0,12.0,2.471776838610282,10.0,141.067,1105.0,133.0,0.02232893157262905,0.0,1268,22200.0,2167.0,6.0,2014.0,y
Male,0.08,0.49,7188.0,6.39,1.0,6.0,6.0,1.0,0.0,15.0,25.0,0.7188,18.0,336.067,1954.0,51.0,0.10058430717863105,0.0,7435,22200.0,3677.0,7.0,1997.0,n
Male,0.21,0.49,9445.0,4.83,1.0,2.0,3.0,0.0,0.0,19.0,17.0,0.9445,74.0,364.547,2014.0,154.0,0.2640550555849656,0.007940709370037057,2660,22200.0,3358.0,8.0,2010.0,y
Male,0.19,0.55,5402.0,7.97,1.0,0.0,0.0,3.0,0.0,1.0,24.0,2.475425982227523,0.0,88.048,1558.0,132.0,0.034061458718992965,0.0,197,22200.0,774.0,5.0,2017.0,y
Male,0.13,0.42,537.0,8.35,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0537,0.0,0.143,287.0,16.0,0.0521415270018622,0.0,5221,22200.0,29.0,8.0,2003.0,n
Male,0.15,0.45,7848.0,9.54,0.0,0.0,0.0,2.0,0.0,1.0,18.0,0.7848,21.0,336.067,2025.0,41.0,0.0648572884811417,0.003567787971457696,1926,22200.0,188.0,8.0,2012.0,n
Male,0.15,0.49,5921.0,9.14,0.0,0.0,0.0,1.0,0.0,2.0,21.0,0.5921,42.0,196.0,1853.0,32.0,0.14473906434723866,0.0,1191,22200.0,159.0,8.0,2014.0,n
Male,0.13,0.48,6363.0,8.36,0.0,0.0,1.0,1.0,0.0,4.0,26.0,0.6363,18.0,156.457,1871.0,51.0,0.07103567499607104,0.003771805752003772,464,22200.0,391.0,8.0,2016.0,y
Male,0.19,0.53,5997.0,8.75,2.0,3.0,3.0,1.0,1.0,11.0,23.0,0.5997,12.0,456.333,1983.0,75.0,0.09221277305319327,0.0,1555,22200.0,1162.0,8.0,2013.0,y
Male,0.12,0.45,6532.0,8.75,2.0,0.0,1.0,2.0,1.0,11.0,20.0,0.6532,11.0,211.25,1932.0,60.0,0.0788426209430496,0.001837109614206981,828,22200.0,575.0,8.0,2015.0,y
Male,0.14,0.48,4807.0,8.35,1.0,0.0,13.0,2.0,0.0,14.0,8.0,2.241933737418272,2.0,49.0,1456.0,49.0,0.06906594549615144,0.0,6770,22200.0,2603.0,5.0,1999.0,n
Male,0.13,0.47,10442.0,5.22,2.0,8.0,10.0,9.0,4.0,31.0,34.0,3.829385860683994,13.0,225.781,2546.0,219.0,0.06196131009385175,0.0032560812104960733,407,22200.0,5733.0,10.0,2016.0,y
Male,0.16,0.53,5447.0,5.22,1.0,15.0,15.0,2.0,2.0,36.0,21.0,2.894466487175854,3.0,272.25,1559.0,94.0,0.0855516798237562,0.0,3123,22200.0,5030.0,5.0,2009.0,y
Male,0.15,0.48,4024.0,6.4,0.0,3.0,1.0,0.0,0.0,7.0,20.0,2.5163084804098133,5.0,3.71,1460.0,61.0,0.02882703777335984,0.0044731610337972166,3697,22200.0,132.0,10.0,2007.0,n
Male,0.12,0.47,3365.0,4.43,0.0,1.0,1.0,4.0,0.0,8.0,14.0,1.9455326032816191,4.0,57.042,1227.0,100.0,0.08558692421991085,0.003566121842496285,1632,22200.0,756.0,6.0,2013.0,n
Male,0.26,0.57,1017.0,5.22,0.0,0.0,2.0,1.0,0.0,5.0,5.0,0.1017,0.0,484.0,470.0,11.0,0.08357915437561456,0.0,2778,22200.0,481.0,4.0,2010.0,n
Male,0.15,0.5,1072.0,8.73,0.0,1.0,0.0,6.0,0.0,1.0,3.0,3.3196802536830283,0.0,51.2,522.0,15.0,0.07649253731343283,0.0,4857,22200.0,112.0,8.0,2004.0,n
Male,0.15,0.53,4956.0,6.78,6.0,1.0,0.0,0.0,0.0,7.0,12.0,3.243093267069647,2.0,5.634,1423.0,113.0,0.021388216303470542,0.0,5685,912000.0,7158.0,5.0,2002.0,y
Male,0.16,0.48,4905.0,9.53,0.0,0.0,3.0,2.0,0.0,3.0,21.0,0.4905,2.0,122.5,1582.0,73.0,0.018960244648318043,0.0,9956,7700.0,130.0,8.0,1990.0,n
Male,0.14,0.48,4604.0,9.53,0.0,2.0,0.0,2.0,1.0,3.0,16.0,0.4604,11.0,271.348,1574.0,37.0,0.00629887054735013,0.0,9592,13200000.0,167.0,8.0,1991.0,n
Male,0.17,0.46,6673.0,9.13,0.0,0.0,5.0,5.0,1.0,11.0,19.0,0.6673,4.0,883.6,1918.0,55.0,0.004196013786902443,0.0004495729057395474,8129,13200000.0,584.0,8.0,1995.0,n
Male,0.17,0.52,4897.0,4.05,1.0,7.0,18.0,5.0,5.0,37.0,27.0,2.3743690329654417,15.0,208.333,1564.0,43.0,0.004696753114151521,0.011027159485399224,3585,7020.0,5397.0,2.0,2008.0,y
Male,0.13,0.47,5989.0,8.35,0.0,0.0,8.0,1.0,0.0,8.0,34.0,0.5989,2.0,276.923,1827.0,40.0,0.004174319585907497,0.0010018367006177993,9227,7020.0,371.0,8.0,1992.0,n
Male,0.14,0.53,5746.0,6.0,4.0,1.0,1.0,2.0,2.0,13.0,17.0,2.6136937050586604,12.0,13.299,1805.0,64.0,0.09815523842673164,0.0010442046641141664,12877,7020.0,4524.0,8.0,1982.0,n
Male,0.17,0.53,6720.0,7.56,1.0,1.0,1.0,0.0,0.0,4.0,9.0,3.574954887474039,10.0,162.5,1724.0,123.0,0.07053571428571428,0.0011904761904761906,14204,1690.0,14689.0,1.0,1979.0,y
Male,0.13,0.42,7229.0,10.31,1.0,0.0,2.0,0.0,0.0,3.0,27.0,0.7229,9.0,432.64,1953.0,75.0,0.023793055747682944,0.0,8500,1690.0,265.0,8.0,1994.0,n
Male,0.17,0.44,7323.0,10.31,0.0,0.0,2.0,0.0,0.0,6.0,19.0,0.7323,13.0,495.211,2078.0,47.0,0.055305202785743544,0.0,8862,1690.0,767.0,8.0,1993.0,n
Male,0.12,0.45,4591.0,7.56,0.0,2.0,3.0,3.0,0.0,7.0,15.0,3.2901148924459935,3.0,28.0,1520.0,91.0,0.04007841428882596,0.0,6231,11200.0,657.0,11.0,2000.0,n
Male,0.15,0.52,3226.0,6.38,8.0,2.0,0.0,0.0,0.0,12.0,18.0,2.002658623475347,1.0,30.769,1079.0,38.0,0.04928704277743336,0.0,3277,236.0,2371.0,12.0,2008.0,y
Male,0.18,0.53,3447.0,4.82,0.0,1.0,2.0,1.0,0.0,6.0,10.0,2.1436807128438007,3.0,158.065,1098.0,76.0,0.031041485349579345,0.0,1821,452000.0,4787.0,12.0,2012.0,y
Male,0.27,0.5,7043.0,6.38,4.0,3.0,10.0,2.0,0.0,23.0,26.0,3.4026346302499353,19.0,336.4,1629.0,59.0,0.2168110180320886,0.0,7057,1130.0,1061.0,8.0,1998.0,n
Male,0.22,0.47,5519.0,5.99,0.0,0.0,8.0,2.0,0.0,9.0,20.0,2.116451624469617,8.0,115.6,1331.0,85.0,0.2574741801050915,0.0,11453,25000.0,2310.0,7.0,1986.0,n
Male,0.18,0.48,3768.0,8.35,0.0,0.0,0.0,0.0,1.0,2.0,21.0,0.3768,6.0,60.235,1341.0,30.0,0.06157112526539278,0.0,8422,269000.0,902.0,11.0,1994.0,n
Male,0.26,0.52,1345.0,8.74,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.3818012674606397,3.0,3.846,552.0,8.0,0.020074349442379184,0.0,3394,4540.0,32.0,8.0,2008.0,n
Male,0.18,0.47,1198.0,7.95,0.0,0.0,0.0,11.0,0.0,1.0,4.0,2.4425717004213676,4.0,0.381,507.0,10.0,0.0,0.0,3506,309000.0,41.0,4.0,2008.0,n
Male,0.18,0.46,4318.0,5.21,0.0,0.0,0.0,11.0,0.0,5.0,10.0,2.8174197185451204,10.0,66.618,1003.0,77.0,0.050254747568318665,0.0,16346,309000.0,20837.0,2.0,1973.0,y
Male,0.2,0.47,4712.0,9.9,1.0,4.0,0.0,0.0,0.0,11.0,14.0,2.195380134977984,3.0,1021.455,1043.0,50.0,0.07661290322580645,0.0,14633,1370.0,3462.0,11.0,1977.0,n
Male,0.27,0.51,5492.0,7.56,1.0,7.0,1.0,2.0,1.0,11.0,8.0,2.513228158894106,7.0,2232.562,1088.0,36.0,0.029497450837581936,0.0,15060,24900.0,1976.0,9.0,1976.0,n
Male,0.2,0.46,4405.0,6.38,1.0,6.0,1.0,3.0,1.0,12.0,16.0,1.9283165293279214,7.0,688.9,995.0,47.0,0.09670828603859251,0.0,14332,309000.0,2439.0,9.0,1978.0,n
Male,0.14,0.51,5439.0,5.6,1.0,9.0,2.0,4.0,1.0,18.0,14.0,2.3705103112912824,3.0,1800.0,1198.0,18.0,0.04817061959919103,0.0,12015,27200.0,5456.0,1.0,1985.0,n
Male,0.14,0.48,5145.0,5.21,1.0,20.0,2.0,7.0,0.0,29.0,8.0,2.487308041377461,2.0,184.471,1145.0,46.0,0.07521865889212828,0.0,13056,790000.0,14351.0,3.0,1982.0,y
Male,0.19,0.49,5624.0,6.77,0.0,1.0,2.0,3.0,0.0,7.0,8.0,2.584128135506827,3.0,529.0,1221.0,35.0,0.054943100995732574,0.0,13695,790000.0,22678.0,6.0,1980.0,y
Male,0.27,0.57,3614.0,5.6,4.0,8.0,3.0,1.0,2.0,17.0,12.0,2.0274000062830324,4.0,129.067,887.0,41.0,0.18483674598782512,0.0,15338,1530000.0,1447.0,12.0,1975.0,n
Male,0.16,0.43,4233.0,7.56,1.0,0.0,0.0,2.0,0.0,2.0,10.0,2.232846171158499,81.0,42.05,1002.0,37.0,0.2721474131821403,0.0,16031,897000.0,1734.0,1.0,1974.0,n
Male,0.15,0.48,4582.0,5.21,5.0,11.0,6.0,2.0,0.0,28.0,8.0,2.43933775511363,3.0,344.391,1221.0,28.0,0.08926233085988651,0.0,15646,897000.0,1500.0,1.0,1975.0,n
Male,0.21,0.51,4575.0,5.6,0.0,4.0,6.0,0.0,1.0,12.0,13.0,2.402001825696397,4.0,368.167,1179.0,19.0,0.0994535519125683,0.0,12377,43200.0,2861.0,1.0,1984.0,n
Male,0.16,0.51,3916.0,3.65,0.0,5.0,14.0,0.0,5.0,25.0,15.0,2.136258681505797,1.0,560.333,924.0,7.0,0.05694586312563841,0.11542390194075587,13434,8130.0,14539.0,2.0,1981.0,y
Male,0.18,0.46,4161.0,5.99,0.0,11.0,6.0,1.0,0.0,21.0,16.0,2.9051203473391025,3.0,144.0,1270.0,90.0,0.08411439557798606,0.0,2815,3250000.0,791.0,3.0,2010.0,n
Male,0.17,0.52,3240.0,8.34,0.0,3.0,2.0,0.0,0.0,5.0,5.0,1.8487790070002532,2.0,201.19,1051.0,69.0,0.08179012345679013,0.0,1478,30700.0,1079.0,11.0,2013.0,y
Unknown,0.19,0.46,4625.0,6.79,0.0,1.0,0.0,0.0,0.0,3.0,40.0,2.513883886285119,11.0,81.667,1494.0,25.0,0.0041081081081081085,0.0,3305,8450.0,1028.0,11.0,2008.0,n
Unknown,0.14,0.56,5326.0,6.78,0.0,9.0,7.0,1.0,0.0,19.0,10.0,2.7340712713414304,3.0,82.618,1582.0,145.0,0.16616597822005258,0.0,7988,590.0,9551.0,1.0,1996.0,y
Female,0.27,0.56,1729.0,7.57,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.1729,1.0,26.036,654.0,19.0,0.11162521688837479,0.0,13598,42500.0,349.0,9.0,1980.0,n
Female,0.19,0.5,4752.0,6.0,8.0,9.0,2.0,1.0,0.0,24.0,9.0,2.9939113721589763,13.0,242.0,1509.0,35.0,0.12436868686868686,0.0,8303,42500.0,2422.0,3.0,1995.0,n
Female,0.2,0.58,3582.0,5.61,2.0,12.0,12.0,1.0,0.0,32.0,6.0,2.698372840498192,3.0,421.231,1194.0,53.0,0.14991624790619765,0.0,4961,42500.0,4876.0,4.0,2004.0,y
Male,0.16,0.49,3819.0,5.61,0.0,8.0,3.0,3.0,0.0,14.0,18.0,2.2668388015848286,19.0,109.136,1295.0,43.0,0.10395391463733962,0.0,988,42500.0,1290.0,3.0,2015.0,y
Male,0.16,0.49,3819.0,5.61,0.0,8.0,3.0,0.0,0.0,14.0,18.0,2.2668388015848286,19.0,109.136,1295.0,43.0,0.10395391463733962,0.0,988,42500.0,618.0,3.0,2015.0,n
Male,0.2,0.53,4127.0,5.99,2.0,13.0,3.0,9.0,0.0,18.0,7.0,2.4109012225670168,1.0,566.44,1187.0,70.0,0.11897261933607947,0.0,14087,42500.0,384.0,5.0,1979.0,n
Male,0.08,0.49,5314.0,4.43,4.0,3.0,8.0,2.0,1.0,17.0,12.0,1.870956354209992,18.0,22.05,1649.0,114.0,0.14019570944674445,0.0,13079,42500.0,5481.0,2.0,1982.0,n
Male,0.18,0.5,3688.0,6.0,0.0,2.0,3.0,7.0,0.0,8.0,4.0,2.3503460090003125,5.0,12.023,1192.0,79.0,0.02359002169197397,0.0,13581,42500.0,1711.0,9.0,1980.0,n
Male,0.18,0.48,5651.0,6.39,0.0,1.0,3.0,0.0,1.0,11.0,12.0,0.5651,8.0,136.421,1565.0,122.0,0.18527694213413556,0.0,14724,42500.0,1640.0,8.0,1977.0,n
Male,0.12,0.49,3240.0,5.22,0.0,0.0,6.0,0.0,0.0,8.0,8.0,0.324,4.0,2.25,1142.0,69.0,0.1712962962962963,0.0,11964,42500.0,264.0,2.0,1985.0,n
Male,0.12,0.46,5674.0,5.61,4.0,7.0,8.0,8.0,1.0,28.0,16.0,2.7011775877478064,9.0,2.579,1682.0,90.0,0.053225237927388085,0.0,8051,42500.0,574.0,11.0,1995.0,n
Male,0.19,0.56,4695.0,5.6,2.0,2.0,6.0,6.0,1.0,12.0,14.0,2.2304009749473,17.0,36.911,1253.0,124.0,0.1314164004259851,0.0,15151,42500.0,413.0,6.0,1976.0,n
Male,0.11,0.49,4529.0,5.61,5.0,6.0,7.0,5.0,1.0,26.0,9.0,1.9384655946967622,6.0,5.97,1537.0,103.0,0.12629719584897328,0.0,12314,42500.0,446.0,3.0,1984.0,n
Male,0.12,0.47,5623.0,6.0,25.0,7.0,17.0,9.0,0.0,57.0,14.0,0.5623,6.0,42.582,1622.0,92.0,0.16823759558954296,0.0,9962,42500.0,1480.0,8.0,1990.0,n
Female,0.11,0.45,5061.0,9.13,0.0,0.0,1.0,6.0,0.0,1.0,36.0,2.6997413881397017,3.0,40.5,1721.0,53.0,0.030428769017980636,0.0,7001,42500.0,398.0,9.0,1998.0,n
Female,0.21,0.51,4481.0,6.39,1.0,2.0,1.0,5.0,0.0,4.0,12.0,2.503158042133049,8.0,5.083,1323.0,95.0,0.05779959830395001,0.0,3179,42500.0,2457.0,3.0,2009.0,y
Female,0.26,0.55,4550.0,4.04,0.0,4.0,2.0,1.0,1.0,7.0,22.0,0.455,2.0,87.12,1244.0,101.0,0.13824175824175824,0.06065934065934066,13315,42500.0,1367.0,6.0,1981.0,n
Male,0.11,0.48,1006.0,6.79,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.413689409837744,8.0,0.3,467.0,24.0,0.10337972166998012,0.0,4493,21300.0,299.0,8.0,2005.0,n
Male,0.19,0.48,926.0,6.4,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0926,2.0,0.143,453.0,26.0,0.07019438444924406,0.0,4605,2710000.0,63.0,4.0,2005.0,n
Male,0.15,0.5,893.0,7.96,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2.9196746181209456,3.0,1.0,413.0,23.0,0.0,0.0,4857,26900000.0,243.0,8.0,2004.0,n
Female,0.13,0.49,4785.0,6.39,3.0,3.0,0.0,4.0,0.0,6.0,19.0,3.3512658937082582,12.0,37.532,1454.0,122.0,0.12601880877742946,0.0,4404,185000.0,446.0,11.0,2005.0,n
Unknown,0.2,0.52,3319.0,8.35,0.0,0.0,2.0,0.0,0.0,2.0,5.0,1.939167552392531,8.0,308.167,1086.0,52.0,0.11479361253389575,0.0,939,119000.0,1283.0,5.0,2015.0,y
Female,0.1,0.45,4498.0,6.78,2.0,1.0,1.0,12.0,0.0,4.0,6.0,2.688583383,2.0,42.105,1401.0,154.0,0.004001779,0.044686527,288,622000.0,2993.0,2,2017,y
Female,0.14,0.48,3449.0,5.6,1.0,8.0,2.0,7.0,0.0,12.0,7.0,2.030956830537488,4.0,77.786,951.0,27.0,0.3171933893882285,0.0,9703,174000.0,1526.0,5.0,1991.0,n
Female,0.15,0.42,4204.0,7.56,0.0,3.0,0.0,1.0,0.0,5.0,12.0,2.3966251140164183,0.0,371.571,1334.0,107.0,0.01950523311132255,0.0,3886,174000.0,596.0,4.0,2007.0,n
Combo,0.15,0.51,3674.0,7.56,1.0,0.0,0.0,7.0,1.0,3.0,8.0,0.3674,9.0,868.056,1086.0,54.0,0.008437670114316821,0.0,1786,48000000.0,1005.0,1.0,2013.0,n
Combo,0.2,0.52,4447.0,9.13,0.0,0.0,0.0,12.0,0.0,1.0,8.0,2.634344198662055,7.0,162.753,1224.0,44.0,0.018664268045873622,0.0,2150,97700000.0,93.0,1.0,2012.0,n
Combo,0.21,0.5,3003.0,9.13,0.0,2.0,0.0,7.0,0.0,3.0,9.0,1.8002805632046552,10.0,280.333,1017.0,10.0,0.05627705627705628,0.0,1422,21100.0,419.0,1.0,2014.0,n
Combo,0.21,0.55,4260.0,8.35,1.0,0.0,3.0,1.0,0.0,10.0,21.0,2.4841388318716175,20.0,246.154,1339.0,19.0,0.048591549295774646,0.0,3732,194000.0,493.0,9.0,2007.0,n
Male,0.3,0.56,1124.0,9.52,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.1124,11.0,14.286,494.0,10.0,0.023131672597864767,0.0,2666,194000.0,677.0,8.0,2010.0,n
Male,0.23,0.52,1440.0,9.91,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.9819426804351425,1.0,19.184,609.0,12.0,0.0,0.002777777777777778,3030,194000.0,159.0,8.0,2009.0,n
Male,0.17,0.53,2817.0,9.91,0.0,0.0,6.0,13.0,0.0,7.0,9.0,2.734664272311856,1.0,20.082,961.0,40.0,0.037983670571529994,0.0,2640,194000.0,1002.0,9.0,2010.0,n
Male,0.19,0.58,2913.0,7.17,0.0,10.0,3.0,0.0,0.0,16.0,4.0,2.608891906076309,3.0,170.667,954.0,24.0,0.061105389632681084,0.0,2276,1790.0,2618.0,9.0,2011.0,y
Male,0.2,0.49,6097.0,9.13,0.0,0.0,2.0,15.0,0.0,10.0,7.0,1.0069046819196037,4.0,536.806,1576.0,76.0,0.023782187961292438,0.0,4481,169000000.0,124.0,8.0,2005.0,n
Male,0.22,0.53,3003.0,7.17,1.0,2.0,1.0,4.0,0.0,5.0,16.0,2.8291150450259206,6.0,17.64,1062.0,37.0,0.034299034299034296,0.0,3613,1050000.0,289.0,1.0,2008.0,n
Male,0.18,0.5,2636.0,9.13,0.0,1.0,1.0,0.0,4.0,12.0,6.0,2.5977234114402323,2.0,253.5,943.0,70.0,0.030349013657056147,0.0,3368,1050000.0,71.0,9.0,2008.0,n
Male,0.24,0.52,1238.0,10.69,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.004371870698759,0.0,0.941,525.0,19.0,0.0210016155088853,0.0,1938,1050000.0,66.0,8.0,2012.0,n
Male,0.19,0.54,1790.0,9.52,0.0,0.0,0.0,4.0,0.0,1.0,6.0,2.7980875045853204,7.0,10.028,717.0,17.0,0.05921787709497207,0.0,4493,10300000.0,81.0,8.0,2005.0,n
Male,0.19,0.54,2890.0,8.74,0.0,0.0,0.0,18.0,0.0,1.0,4.0,8.996496347183822,18.0,22.562,1122.0,28.0,0.38961937716262973,0.0010380622837370243,1912,11900000.0,690.0,9.0,2012.0,n
Male,0.2,0.52,7880.0,10.7,2.0,0.0,1.0,6.0,0.0,8.0,8.0,2.712566411405447,13.0,487.688,2013.0,68.0,0.03350253807106599,0.0002538071065989848,3382,278000.0,651.0,8.0,2008.0,n
Male,0.28,0.5,1518.0,9.52,0.0,1.0,0.0,6.0,0.0,1.0,8.0,2.772609491895262,8.0,42.667,657.0,12.0,0.0,0.0,4234,278000.0,74.0,4.0,2006.0,n
Male,0.21,0.48,1094.0,7.96,2.0,0.0,0.0,6.0,0.0,4.0,2.0,0.1094,6.0,10.286,520.0,11.0,0.04113345521023766,0.0,5221,278000.0,89.0,8.0,2003.0,n
Male,0.2,0.47,5241.0,9.52,0.0,3.0,0.0,4.0,0.0,4.0,6.0,0.5241,7.0,1716.071,1436.0,66.0,0.00553329517267697,0.0,4845,390000.0,232.0,8.0,2004.0,n
Male,0.16,0.53,2737.0,8.34,0.0,1.0,2.0,5.0,1.0,5.0,16.0,2.906569250047788,3.0,38.533,979.0,51.0,0.13153087321885276,0.0,1541,6480.0,1098.0,9.0,2013.0,y
Male,0.15,0.57,3621.0,10.3,3.0,5.0,5.0,5.0,0.0,13.0,8.0,0.3621,11.0,192.364,1156.0,21.0,0.044462855564761115,0.0,8156,528000.0,434.0,8.0,1995.0,n
Male,0.23,0.56,2565.0,7.56,1.0,2.0,0.0,2.0,1.0,4.0,5.0,2.75329608362864,2.0,16.695,843.0,37.0,0.08771929824561403,0.0,3004,3910000.0,291.0,9.0,2009.0,n
Male,0.25,0.52,1677.0,9.91,0.0,0.0,3.0,0.0,0.0,4.0,2.0,2.8714245598975396,3.0,6.081,664.0,11.0,0.044126416219439475,0.0,3506,994000.0,120.0,4.0,2008.0,n
Male,0.26,0.5,2018.0,9.52,0.0,0.0,1.0,2.0,0.0,1.0,5.0,3.3976419668833735,13.0,22.5,740.0,22.0,0.05203171456888008,0.0,4857,1160000.0,170.0,8.0,2004.0,n
Male,0.17,0.52,2941.0,7.56,0.0,3.0,2.0,4.0,0.0,8.0,10.0,3.1604330828532805,4.0,58.132,969.0,50.0,0.12988779326759606,0.0,4096,671.0,306.0,9.0,2006.0,n
Male,0.24,0.51,4692.0,9.91,0.0,3.0,1.0,1.0,0.0,9.0,32.0,3.2853461796997534,5.0,264.892,1391.0,52.0,0.07289002557544758,0.0,4110,50400.0,170.0,8.0,2006.0,n
Male,0.22,0.53,4654.0,9.91,0.0,1.0,0.0,1.0,0.0,2.0,12.0,2.9124345330629215,18.0,328.474,1461.0,45.0,0.08551783412118608,0.0,1926,7730000.0,109.0,8.0,2012.0,n
Male,0.21,0.57,5581.0,7.95,0.0,5.0,4.0,2.0,8.0,20.0,9.0,3.0647412167148933,11.0,243.31,1415.0,61.0,0.1408349758107866,0.0,5860,462000.0,2175.0,11.0,2001.0,n
Male,0.28,0.54,1663.0,8.36,0.0,0.0,0.0,5.0,0.0,1.0,11.0,3.2742408014112905,8.0,117.818,661.0,14.0,0.14431749849669273,0.0,5195,462000.0,55.0,9.0,2003.0,n
Male,0.13,0.51,4735.0,8.35,0.0,1.0,2.0,1.0,1.0,4.0,7.0,2.203292980732005,7.0,21.253,1457.0,86.0,0.04371700105596621,0.0,4824,462000.0,565.0,9.0,2004.0,n
Male,0.32,0.5,4143.0,7.17,2.0,2.0,5.0,11.0,2.0,23.0,11.0,0.4143,4.0,322.118,1203.0,45.0,0.06010137581462708,0.0,4962,462000.0,786.0,4.0,2004.0,n
Male,0.25,0.52,1303.0,9.92,0.0,1.0,0.0,0.0,0.0,2.0,9.0,2.8722372442981428,4.0,34.615,537.0,8.0,0.09516500383729855,0.0,4122,462000.0,41.0,8.0,2006.0,n
Male,0.19,0.49,1035.0,10.3,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.1035,0.0,7.0,475.0,15.0,0.025120772946859903,0.0,1567,462000.0,73.0,8.0,2013.0,n
Male,0.22,0.56,2363.0,7.96,0.0,2.0,0.0,0.0,1.0,7.0,5.0,2.6937165612840466,9.0,65.333,874.0,21.0,0.1646212441811257,0.0,4474,1240000.0,229.0,8.0,2005.0,n
Male,0.29,0.54,675.0,6.78,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.004772023124132,0.0,8.333,355.0,0.0,0.0,0.005925925925925926,3142,1990000.0,52.0,4.0,2009.0,n
Male,0.2,0.47,2600.0,8.73,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.310957731990529,38.0,7.118,820.0,79.0,0.008846153846153846,0.0,2885,243000.0,517.0,1.0,2010.0,n
Male,0.23,0.49,5912.0,11.09,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.5948777791498,5.0,415.568,1594.0,39.0,0.029093369418132613,0.0006765899864682003,3018,10200.0,352.0,8.0,2009.0,n
Male,0.29,0.56,1336.0,8.35,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.7996334212526266,4.0,21.333,593.0,4.0,0.03293413173652695,0.0,3758,10200.0,141.0,8.0,2007.0,n
Male,0.2,0.45,3167.0,7.96,2.0,2.0,0.0,1.0,0.0,6.0,9.0,2.6722791748420427,7.0,151.143,1092.0,31.0,0.15219450584149036,0.0,3977,2440.0,125.0,1.0,2007.0,n
Male,0.2,0.51,5932.0,10.69,1.0,0.0,0.0,11.0,0.0,2.0,16.0,0.5932,11.0,366.095,1608.0,65.0,0.005225893459204316,0.0,2290,2440.0,108.0,8.0,2011.0,n
Male,0.28,0.51,974.0,10.3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0320371772169694,2.0,14.083,460.0,11.0,0.026694045174537988,0.0,2050,996.0,187.0,4.0,2012.0,n
Male,0.18,0.53,3951.0,7.56,0.0,2.0,4.0,3.0,0.0,7.0,8.0,3.3924335537523125,4.0,17.92,1183.0,102.0,0.2234877246266768,0.0,5069,3130000.0,1727.0,1.0,2004.0,n
Male,0.22,0.49,5118.0,10.3,0.0,0.0,1.0,0.0,0.0,3.0,13.0,2.696530232610418,12.0,245.0,1485.0,59.0,0.013872606486908948,0.0,3746,9640.0,181.0,8.0,2007.0,n
Male,0.16,0.49,6447.0,8.74,0.0,0.0,1.0,6.0,1.0,4.0,9.0,0.6447,27.0,354.694,1714.0,181.0,0.01737242128121607,0.0,5209,9640.0,269.0,8.0,2003.0,n
Male,0.23,0.54,2825.0,9.91,0.0,0.0,3.0,4.0,0.0,5.0,10.0,2.6648563461627957,10.0,25.412,1003.0,36.0,0.06619469026548673,0.0,2521,3150.0,550.0,1.0,2011.0,n
Male,0.23,0.57,1015.0,8.74,0.0,2.0,0.0,5.0,0.0,2.0,2.0,2.7657680569684637,1.0,9.143,484.0,13.0,0.0,0.0,3870,66500.0,59.0,4.0,2007.0,n
Male,0.17,0.56,3284.0,6.39,0.0,1.0,1.0,14.0,2.0,12.0,10.0,0.3284,12.0,52.545,1007.0,35.0,0.08952496954933009,0.0,4698,66500.0,199.0,1.0,2005.0,n
Male,0.22,0.55,2859.0,6.78,1.0,0.0,7.0,5.0,0.0,10.0,9.0,2.767606260979107,16.0,57.857,938.0,34.0,0.16229450856942987,0.002098635886673662,3249,66500.0,778.0,1.0,2009.0,n
Male,0.26,0.56,805.0,11.86,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.8054785620914544,4.0,36.571,401.0,14.0,0.02857142857142857,0.0,951,295000.0,259.0,4.0,2015.0,n
Male,0.23,0.5,1000.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,3.0,25.0,480.0,10.0,0.347,0.0,1679,68400.0,317.0,4.0,2013.0,n
