@relation 'features-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R22,25-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-8,12-13,16,18'

@attribute Polarity numeric
@attribute Subjectivity numeric
@attribute OT numeric
@attribute DC numeric
@attribute PoGP numeric
@attribute AllScriptureCount numeric
@attribute AuthorityMentions numeric
@attribute WeToYouRatio numeric
@attribute FirstPersonPronoun numeric
@attribute PercentInQuotes numeric
@attribute DaysElapsed numeric
@attribute NameSearchResults numeric
@attribute MonthGiven numeric
@attribute YearGiven numeric
@attribute PopularByAbsolute {y,n}

@data
0.647059,0.555556,0,0.204545,0,0.099291,0.040984,0.025677,0.123482,0,0.119985,0.00261,0.636364,0.88,n
0.705882,0.62963,0.057692,0.045455,0.375,0.12766,0.016393,0.015193,0.08502,0,0.078669,0.001412,0.818182,0.92,n
0.529412,0.407407,0,0,0.0625,0.042553,0.032787,0.020427,0.111336,0,0.052032,0.000268,0.181818,0.952,n
0.352941,0.296296,0,0.318182,0,0.007092,0.057377,0.001927,0.068826,0,0.316657,0.000063,0.909091,0.68,n
0.558824,0.481481,0,0,0,0.007092,0.098361,0.021845,0.216599,0,0.295357,0.000058,0.636364,0.704,n
0.323529,0.407407,0,0.090909,0,0.099291,0.032787,0.027305,0.066802,0,0.203685,0.002939,0.090909,0.8,n
0.558824,0.481481,0.019231,0,0.0625,0.120567,0.040984,0.006903,0.194332,0,0.197935,0.000244,0.909091,0.8,n
0.411765,0.37037,0.038462,0.090909,0.0625,0.092199,0.04918,0.014132,0.398785,0,0.323866,0.000115,0,0.68,n
0.5,0.444444,0,0.022727,0,0.014184,0.04918,0.021923,0.186235,0,0.307858,0.020439,0,0.696,y
0.352941,0.333333,0,0,0,0.028369,0,0.050556,0.103239,0,0.35157,0.000102,0.545455,0.648,n
0.5,0.37037,0.057692,0,0.1875,0.12766,0.07377,0.012951,0.184211,0,0.110424,0.000179,0.909091,0.888,n
0.676471,0.592593,0,0,0.0625,0.092199,0.016393,0.035303,0.078947,0,0.263144,0.000179,0.636364,0.736,n
0.5,0.592593,0.153846,0.022727,0,0.078014,0.07377,0.006797,0.151822,0,0.242715,0.000179,0.181818,0.76,n
0.441176,0.481481,0,0,0,0.028369,0.07377,0.048545,0.034413,0,0.238707,0.000179,0.727273,0.76,n
0.617647,0.444444,0.076923,0.022727,0,0.070922,0.098361,0.035627,0.010121,0,0.235593,0.000179,0.090909,0.768,n
0.558824,0.407407,0.134615,0.022727,0,0.085106,0.04918,0.007914,0.046559,0,0.163893,0.000179,0.090909,0.84,n
0.5,0.444444,0.153846,0.068182,0,0.070922,0.02459,0.028012,0.082996,0.008549,0.21867,0.000179,0.181818,0.784,n
0.470588,0.481481,0.173077,0,0,0.134752,0.02459,0.039964,0.080972,0.099965,0.292002,0.000179,0,0.712,n
0.588235,0.444444,0,0.113636,0,0.021277,0.008197,0.004112,0.044534,0,0.011238,0.000179,0.272727,0.992,n
0.529412,0.481481,0.076923,0.045455,0,0.092199,0.016393,0.006837,0.02834,0,0.056519,0.000179,0.636364,0.944,n
0.382353,0.407407,0,0.045455,0,0.014184,0.04918,0.011936,0.313765,0,0.34349,0.000179,0.545455,0.656,n
0.470588,0.518519,0,0,0,0.021277,0.114754,0.165466,0.232794,0.022828,0.105197,0.000179,0.454545,0.896,y
0.382353,0.37037,0.096154,0.045455,0,0.262411,0.008197,0.057793,0.09919,0,0.104129,0.000179,0.636364,0.896,y
0.382353,0.444444,0,0,0,0.085106,0,0.003098,0.129555,0,0.121052,0.000179,0.545455,0.88,n
0.264706,0.185185,0,0.113636,0,0.007092,0.42623,0.001719,0.17004,0,0.15627,0.007527,0,0.848,n
0.588235,0.518519,0,0.090909,0,0,0,0.001972,0.279352,0,0.177615,0.005077,0.363636,0.824,n
0.205882,0.333333,0,0.159091,0,0.007092,0.016393,0.002294,0.408907,0,0.080498,0.000166,0.636364,0.92,n
0.529412,0.62963,0,0.090909,0,0.042553,0.090164,0.038422,0.048583,0,0.10977,0.000166,1,0.888,n
0.470588,0.444444,0.038462,0.045455,0.0625,0.085106,0.016393,0.03264,0.273279,0,0.050007,0.00005,0.454545,0.952,n
0.323529,0.481481,0.038462,0.113636,0.0625,0.042553,0,0.016102,0.396761,0,0.129895,0.002983,0.363636,0.872,n
0.794118,0.592593,0.057692,0.045455,0,0.042553,0.065574,0.018942,0.095142,0,0.028052,0.000014,0.181818,0.976,n
0.558824,0.444444,0.019231,0.045455,0,0.06383,0.02459,0.376958,0.052632,0,0.034303,0.000108,0.363636,0.968,y
0.5,0.666667,0.019231,0.136364,0,0.028369,0.032787,0.080481,0.08502,0,0.13081,0.001791,0.272727,0.872,y
0.264706,0.37037,0,0.386364,0.0625,0.06383,0.016393,0.095676,0.091093,0,0.027595,0.001791,0.272727,0.976,n
0.352941,0.444444,0.038462,0.090909,0,0.049645,0.040984,0.037779,0.174089,0,0.11038,0.001791,0.909091,0.888,n
0.411765,0.333333,0.019231,0.113636,0,0.014184,0.172131,0.009706,0.095142,0.008859,0.176395,0.001791,0.545455,0.824,n
0.529412,0.555556,0,0,0,0,0.07377,0.007188,0.285425,0,0.095592,0.086813,0.727273,0.904,n
0.264706,0.222222,0,0.25,0,0.049645,0.114754,0.020056,0.184211,0,0.148495,0.005033,0,0.856,n
0.323529,0.296296,0,0,0,0.049645,0.008197,0.018764,0.149798,0,0.15884,0.000344,0.818182,0.84,n
0.352941,0.333333,0,0.659091,0,0.021277,0.07377,0.038977,0.060729,0,0.104892,0.073077,0.545455,0.896,n
0.5,0.518519,0.115385,0.090909,0,0.085106,0.081967,0.003101,0.12753,0,0.308729,0.073077,0.909091,0.688,n
0.441176,0.37037,0,0.659091,0,0.021277,0.172131,0.00762,0.483806,0,0.317724,0.073077,0.818182,0.68,n
0.5,0.518519,0.057692,0,0,0.056738,0.122951,0.004749,0.251012,0,0.33419,0.003642,0.727273,0.664,n
0.411765,0.222222,0.038462,0.090909,0,0.028369,0.081967,0.006979,0.461538,0,0.301716,0.003329,0.818182,0.696,n
0.470588,0.555556,0,0.522727,0,0.06383,0.04918,0.011107,0.275304,0,0.349436,0.00022,0.818182,0.648,n
0.794118,0.444444,0,0.522727,0.0625,0.113475,0.04918,0.00474,0.17004,0,0.338611,0.00022,0.090909,0.664,n
0.441176,0.37037,0.038462,0.068182,0,0.092199,0.02459,0.005247,0.279352,1,0.285708,0.004428,0.818182,0.712,n
0.647059,0.407407,0.326923,0,0,0.170213,0.122951,0.009494,0.172065,0,0.325957,0.000378,0.727273,0.672,n
0.676471,0.407407,0.038462,0.068182,0,0.042553,0.106557,0.022723,0.178138,0,0.293026,0.000378,0.909091,0.704,n
0.5,0.296296,0,0.022727,0,0,0.032787,0.00635,0.234818,0,0.357364,0.000378,0.818182,0.64,n
0.411765,0.481481,0.096154,0,0,0.156028,0.02459,0.054241,0.062753,0,0.052751,0.000378,0.090909,0.952,n
0.382353,0.481481,0,0,0,0.007092,0.221311,0.038299,0.109312,0,0.340746,0.000378,0.909091,0.656,n
0.411765,0.296296,0.019231,0.159091,0,0.049645,0,0.008638,0.137652,0,0.014789,0.000455,0.909091,0.984,n
0.529412,0.37037,0,0.022727,0,0.014184,0.008197,0.059933,0.3583,0,0.013111,0.021208,0,0.992,y
0.441176,0.592593,0.057692,0.272727,0,0.255319,0.02459,0.016464,0.11336,0.009623,0.022107,0.021208,1,0.976,y
0.411765,0.444444,0,0.045455,0,0.06383,0.008197,0.02538,0.147773,0,0.107179,0.028241,0.181818,0.896,n
0.588235,0.481481,0,0.022727,0,0.12766,0.032787,0.017567,0.078947,0,0.258723,0.004066,0.181818,0.744,n
0.382353,0.296296,0,0.068182,0,0,0.008197,0.011856,0.060729,0,0.331446,0.002989,0,0.672,n
0.470588,0.555556,0,0,0,0.056738,0.040984,0.01162,0.119433,0,0.345015,0.002197,0.363636,0.656,n
0.470588,0.481481,0,0,0,0.049645,0.04918,0.00783,0.129555,0,0.338306,0.000014,0.181818,0.664,n
0.382353,0.481481,0.019231,0.068182,0.0625,0.042553,0.02459,0.032799,0.174089,0,0.281439,0.004126,0.363636,0.72,n
0.411765,0.407407,0,0.022727,0.0625,0.06383,0.07377,0.007543,0.091093,0,0.297905,0.004126,0.272727,0.704,n
0.382353,0.185185,0,0,0,0.014184,0.081967,0.078206,0.046559,0.00508,0.165723,0.002197,0.909091,0.832,n
0.441176,0.555556,0.057692,0.204545,0.25,0.191489,0.02459,0.050563,0.17004,0,0.097269,0.000034,0.454545,0.904,n
0.470588,0.481481,0.153846,0,0.0625,0.241135,0.057377,0.051114,0.214575,0,0.153984,0.000035,0.363636,0.848,y
0.411765,0.407407,0.019231,0.181818,0.4375,0.113475,0.032787,0.140442,0.093117,0,0.12959,0.000035,0.454545,0.872,n
0.441176,0.703704,0.096154,0.045455,0.125,0.297872,0.131148,0.007203,0.050607,0,0.031864,0.000342,0.727273,0.968,y
0.5,0.444444,0,0.022727,0,0.078014,0.032787,0.098052,0.15587,0,0.050159,0.019505,0.363636,0.952,n
0.411765,0.481481,0.019231,0,0,0.028369,0.090164,0.070253,0.072874,0.023854,0.065405,0.000034,0.454545,0.936,n
0.5,0.518519,0,0,0.125,0.333333,0.07377,0.060006,0.097166,0,0.189202,0.000034,1,0.808,y
0.352941,0.518519,0.057692,0,0,0.085106,0.008197,0.020404,0.176113,0,0.180054,0.000034,0,0.824,n
0.588235,0.518519,0,0,0.0625,0.028369,0.098361,0.01241,0.297571,0,0.293636,0.000034,0.818182,0.704,n
0.647059,0.62963,0.019231,0.136364,0.0625,0.070922,0.07377,0.003236,0.119433,0,0.199155,0.000052,0.727273,0.8,n
0.5,0.37037,0,0.090909,0,0.191489,0.155738,0.00997,0.139676,0,0.181927,0.000185,0.909091,0.816,n
0.441176,0.62963,0.019231,0.022727,0,0.035461,0.114754,0.009706,0.131579,0,0.252211,0.002912,0,0.752,n
0.529412,0.518519,0.038462,0.045455,0.0625,0.056738,0.008197,0.0119,0.07085,0,0.064447,0.002912,0.636364,0.936,n
0.441176,0.444444,0,0.113636,0,0.021277,0.07377,0.005979,0.151822,0.006728,0.054624,0.002912,0.909091,0.944,n
0.647059,0.407407,0,0.068182,0,0,0.016393,0.011169,0.263158,0,0.302675,0.013186,0.727273,0.696,n
0.647059,0.62963,0,0,0,0.028369,0.057377,0.014936,0.151822,0,0.238947,0.013186,0.727273,0.76,n
0.558824,0.555556,0.019231,0.090909,0.0625,0.028369,0.131148,0.026114,0.123482,0.005573,0.032474,0.004175,0.636364,0.968,y
0.558824,0.444444,0,0,0,0.007092,0.02459,0.005103,0.214575,0,0.268938,0.008956,0.909091,0.728,n
0.411765,0.296296,0.019231,0.022727,0,0.056738,0.07377,0.005888,0.054656,0,0.167552,0.024395,0.636364,0.832,n
0.5,0.592593,0,0.022727,0,0.078014,0.106557,0.014078,0.089069,0,0.112057,0.053846,0.636364,0.888,y
0.529412,0.592593,0,0.022727,0.125,0.113475,0.081967,0.002483,0.137652,0,0.13142,0.000026,0.181818,0.872,n
0.382353,0.518519,0,0.022727,0.0625,0.070922,0.098361,0.019484,0.210526,0,0.171211,0.000026,0.181818,0.832,n
0.323529,0.555556,0,0,0,0.163121,0.057377,0.009548,0.125506,0,0.123688,0.002258,0.181818,0.88,y
0.441176,0.296296,0,0.045455,0,0.021277,0.336066,0.004688,0.066802,0,0.221523,0.002258,0.909091,0.776,n
0.705882,0.592593,0,0.045455,0,0,0.204918,0.002803,0.323887,0,0.312998,0.002258,0.363636,0.688,n
0.264706,0.407407,0.038462,0,0,0.120567,0.114754,0.035753,0.384615,0,0.166333,0.002258,0.818182,0.832,y
0.382353,0.555556,0,0.022727,0,0.049645,0.057377,0.011815,0.123482,0,0.182951,0.053846,0.727273,0.816,n
0.529412,0.37037,0,0,0,0.014184,0.008197,0.02451,0.036437,0,0.008799,0.005296,0.636364,0.992,n
0.470588,0.481481,0.134615,0,0.4375,0.496454,0.07377,0.058116,0.064777,0,0.012959,0.000013,0.090909,0.992,n
0.441176,0.481481,0,0,0,0.085106,0.008197,0.008835,0.540486,0,0.170754,0.000028,0.272727,0.832,n
0.558824,0.481481,0.019231,0,0,0.049645,0.065574,0.002067,0.251012,0,0.158143,0.000028,0.909091,0.84,n
0.441176,0.555556,0.019231,0.159091,0,0.078014,0.008197,0.005764,0.133603,0.004073,0.17792,0.000028,0.363636,0.824,n
0.352941,0.407407,0,0.090909,0,0.021277,0.032787,0.029729,0.143725,0,0.13767,0.007747,0.363636,0.864,n
0.647059,0.666667,0,0.068182,0,0.014184,0.02459,0.093073,0.052632,0.217078,0.1674,0.000189,0.727273,0.832,n
0.558824,0.777778,0.019231,0.113636,0.125,0.106383,0.04918,0.034756,0.032389,0.194525,0.143464,0.002153,0.727273,0.856,n
0.647059,0.592593,0,0.272727,0,0.042553,0,0.483192,0.044534,0.127675,0.14072,0.000201,0,0.864,n
0.617647,0.555556,0,0.136364,0,0,0.02459,0.007656,0.016194,0.146156,0.172584,0.000201,0,0.832,n
0.382353,0.703704,0,0.068182,0,0.056738,0.02459,0.020679,0.008097,0.431766,0.1488,0.000201,0,0.856,n
0.588235,0.407407,0,0.204545,0,0.014184,0.008197,0.025922,0.036437,0.193301,0.164656,0.000201,0,0.84,n
0.529412,0.444444,0,0.068182,0,0.021277,0.040984,0.00691,0.010121,0.728145,0.151392,0.002066,0.727273,0.848,n
0.588235,0.518519,0.038462,0.045455,0.0625,0.042553,0.016393,0.009507,0.024291,0.15564,0.135231,0.002846,0.727273,0.864,n
0.470588,0.444444,0,0.045455,0.125,0.042553,0.057377,0.112607,0.01417,0.289335,0.15932,0.003423,0.727273,0.84,n
0.382353,0.407407,0.019231,0.022727,0,0.078014,0.057377,0.01586,0.206478,0.016223,0.057934,0.000094,0.454545,0.944,n
0.382353,0.37037,0,0.045455,0,0,0.008197,0.002048,0.04251,0,0.345929,0.000094,0.181818,0.656,n
0.441176,0.407407,0.019231,0,0,0.078014,0.008197,0.005958,0.271255,0,0.333275,0.000094,0.818182,0.664,n
0.588235,0.703704,0,0,0,0.056738,0.008197,0.022128,0.242915,0,0.29821,0.000094,0.181818,0.704,n
0.441176,0.666667,0,0,0,0.035461,0,0.005789,0.149798,0,0.30751,0.000094,0,0.696,n
0.617647,0.703704,0,0.022727,0,0.06383,0.008197,0.023068,0.240891,0,0.31559,0.000094,0,0.688,n
0.617647,0.62963,0.038462,0,0,0.113475,0.008197,0.005923,0.188259,0,0.250795,0.000094,0.181818,0.752,n
0.617647,0.666667,0.038462,0,0,0.021277,0.008197,0.021149,0.210526,0,0.27717,0.000094,0.909091,0.72,n
0.411765,0.555556,0.038462,0.045455,0,0.283688,0.008197,0.025181,0.301619,0,0.231629,0.000094,0.636364,0.768,n
0.5,0.518519,0.019231,0,0,0.085106,0.040984,0.026563,0.176113,0,0.290173,0.000094,0.181818,0.712,n
0.441176,0.407407,0,0.090909,0,0.042553,0.016393,0.003743,0.224696,0,0.48116,0.000094,0.181818,0.52,n
0.558824,0.481481,0.038462,0,0,0.028369,0.008197,0.004745,0.180162,0,0.357821,0.000094,0.727273,0.64,n
0.588235,0.481481,0,0.022727,0,0.042553,0.032787,0.022987,0.137652,0,0.170449,0.000001,0.272727,0.832,n
0.5,0.555556,0.019231,0.022727,0,0.028369,0,0.003837,0.165992,0,0.348216,0.068681,1,0.648,n
0.529412,0.444444,0,0.022727,0.0625,0.035461,0,0.009515,0.15587,0,0.417433,0.068681,0.181818,0.584,n
0.411765,0.407407,0.019231,0.113636,0,0.106383,0.016393,0.007973,0.076923,0,0.329202,0.068681,0.363636,0.672,y
0.323529,0.592593,0.019231,0,0,0.120567,0.02459,0.004962,0.091093,0,0.30629,0.068681,0.181818,0.696,n
0.470588,0.555556,0,0.022727,0.3125,0.12766,0.065574,0.020751,0.109312,0,0.315176,0.00051,0.090909,0.688,n
0.441176,0.666667,0.057692,0.136364,0,0.092199,0.032787,0.003461,0.11336,0,0.341094,0.002044,0.909091,0.656,n
0.411765,0.259259,0.019231,0.136364,0,0.021277,0.188525,0.01858,0.097166,0,0.356601,0.002044,0.909091,0.64,n
0.470588,0.296296,0.096154,0,0.1875,0.170213,0.081967,0.032314,0.04251,0,0.322298,0.00306,0.181818,0.68,n
0.470588,0.407407,0,0.022727,0,0.049645,0.07377,0.025555,0.253036,0,0.099708,0.00306,0.181818,0.904,n
0.617647,0.703704,0,0.159091,0.1875,0.06383,0.098361,0.044441,0.246964,0,0.023479,0.000862,0.818182,0.976,n
0.382353,0.740741,0,0.159091,0,0.021277,0.106557,0.011927,0.180162,0.015041,0.017685,0.000862,0.454545,0.984,y
0.352941,0.333333,0.115385,0.022727,0,0.085106,0.04918,0.002708,0.34413,0,0.044975,0.00005,0,0.96,n
0.294118,0.407407,0,0.068182,0,0.021277,0.032787,0.046534,0.044534,0,0.32783,0.00005,0.545455,0.672,n
0.647059,0.592593,0.076923,0.045455,0.125,0.099291,0.172131,0.069509,0.133603,0,0.350394,0.00005,0.727273,0.648,n
0.5,0.407407,0.038462,0.045455,0.0625,0.06383,0.04918,0.066414,0.04251,0,0.316352,0.00005,1,0.68,n
0.441176,0.444444,0,0.045455,0,0.078014,0.065574,0.079825,0.058704,0,0.294137,0.00005,0.727273,0.704,n
0.647059,0.407407,0.038462,0.068182,0,0.120567,0.016393,0.009775,0.095142,0,0.341857,0.004186,0.727273,0.656,n
0.470588,0.444444,0.019231,0.045455,0,0.113475,0.188525,0.019118,0.119433,0,0.302065,0.00017,0.727273,0.696,n
0.294118,0.481481,0,0.045455,0,0.049645,0.07377,0.05299,0.08502,0,0.165418,0.0025,1,0.832,n
0.323529,0.37037,0,0,0,0.049645,0.04918,0.016881,0.068826,0,0.128218,0.000257,0.636364,0.872,n
0.617647,0.703704,0.019231,0,0,0.148936,0.02459,0.016398,0.101215,0,0.106416,0.000002,0.363636,0.896,y
0.764706,0.592593,0.019231,0.022727,0.0625,0.148936,0.090164,0.024135,0.165992,0,0.175023,0.00295,0.727273,0.824,y
0.676471,0.62963,0,0,0,0.056738,0.04918,0.084044,0.194332,0,0.194734,0.003631,0.181818,0.808,n
0.382353,0.444444,0,0,0,0.028369,0,0.015039,0.194332,0,0.169687,0.000011,0.363636,0.832,n
0.617647,0.518519,0.019231,0.227273,0,0.028369,0.040984,0.012378,0.265182,0,0.329616,0.031538,0.272727,0.672,n
0.294118,0.111111,0,0,0,0.06383,0.02459,0.011888,0.097166,0,0.241691,0.004505,0.363636,0.76,n
0.558824,0.518519,0,0,0,0.092199,0.04918,0.005696,0.188259,0,0.207235,0.000135,0.727273,0.792,n
0.470588,0.62963,0.019231,0,0,0.042553,0.065574,0.013974,0.153846,0,0.322037,0.017472,0.181818,0.68,n
0.235294,0.518519,0,0,0,0.035461,0.008197,0.052878,0.044534,0,0.282202,0.000017,0.181818,0.72,n
0.5,0.481481,0,0.181818,0.0625,0.092199,0.057377,0.019155,0.103239,0,0.197739,0.023791,0.909091,0.8,n
0.529412,0.518519,0,0.045455,0,0.049645,0.180328,0.003383,0.204453,0,0.233001,0.006593,0.454545,0.768,n
0.705882,0.592593,0,0.045455,0,0.049645,0.081967,0.003189,0.060729,0,0.227055,0.006593,0.181818,0.776,n
0.647059,0.555556,0,0,0,0,0.368852,0.004412,0.273279,0,0.316548,0.00017,1,0.68,n
0.323529,0.148148,0,0.045455,0,0.021277,0.02459,0.006281,0.226721,0,0.354772,0.000043,0.090909,0.648,n
0.588235,0.592593,0.019231,0.159091,0,0.06383,0.057377,0.00165,0.135628,0,0.261467,0.000043,0.909091,0.736,n
0.411765,0.592593,0,0.25,0,0.021277,0.098361,0.039408,0.161943,0,0.339374,0.000043,0,0.664,n
0.5,0.666667,0,0.045455,0,0.007092,0.311475,0.007375,0.226721,0,0.219388,0.000043,0.090909,0.784,n
0.294118,0.333333,0.019231,0,0.1875,0.028369,0.221311,0.056303,0.736842,0,0.32722,0.000037,0.636364,0.672,n
0.323529,0.407407,0.019231,0.022727,0,0.014184,0.040984,0.011028,1,0,0.34704,0.000037,0.090909,0.656,y
0.382353,0.481481,0.096154,0.386364,0.0625,0.22695,0.02459,0.03016,0.192308,0,0.349784,0.000527,0.727273,0.648,y
0.323529,0.148148,0.019231,0,0,0.014184,0.319672,0.036767,0.12753,0.014759,0.143791,0.000106,0.636364,0.856,n
0.352941,0.481481,0.115385,0.318182,0.125,0.177305,0.098361,0.016411,0.384615,0,0.279348,0.000118,0.636364,0.72,n
0.5,0.481481,0,0,0.0625,0.007092,0.065574,0.186981,0.218623,0,0.207366,0.000417,0.636364,0.792,n
0.647059,0.592593,0.038462,0.022727,0,0.042553,0.040984,0.023847,0.299595,0,0.310145,0.000349,0.727273,0.688,n
0.323529,0.296296,0.038462,0.022727,0,0.06383,0.081967,0.004489,0.37247,0,0.283922,0.001769,0,0.72,n
0.441176,0.444444,0.134615,0.204545,0,0.304965,0.07377,0.026027,0.105263,0,0.040554,0.000024,0.636364,0.96,y
0.441176,0.296296,0.038462,0.045455,0,0.028369,0.008197,0.018519,0.236842,0,0.143006,0.001423,0.727273,0.856,n
0.441176,0.518519,0.192308,0,0,0.070922,0.090164,0.012403,0.364372,0,0.246875,0.000037,0.727273,0.752,n
0.441176,0.407407,0,0.136364,0.125,0.092199,0.081967,0.003826,0.115385,0,0.093915,0.000028,0.909091,0.904,y
0.617647,0.481481,0.192308,0.068182,0.0625,0.163121,0.065574,0.016097,0.275304,0,0.265475,0.00511,0.363636,0.736,n
0.294118,0.37037,0.038462,0.045455,0.25,0.120567,0.188525,0.054705,0.3583,0,0.302827,0.000037,0.636364,0.696,n
0.558824,0.555556,0,0,0,0.014184,0.114754,0.015896,0.244939,0,0.234983,0.000517,0.181818,0.768,n
0.411765,0.518519,0.019231,0.045455,0,0.042553,0.057377,0.11559,0.168016,0.065106,0.288147,0.002752,0.454545,0.712,n
0.323529,0.333333,0.038462,0.022727,0,0.092199,0.016393,0.132372,0.038462,0,0.150629,0.000173,0.818182,0.848,n
0.088235,0.333333,0,0,0,0,0.237705,0.00095,0.145749,0,0.349545,0.000285,0.818182,0.648,n
0.411765,0.407407,0,0,0,0.028369,0.172131,0.070172,0.244939,0.245952,0.287842,0.005989,0.545455,0.712,n
0.352941,0.592593,0,0.204545,0,0.099291,0.04918,0.043483,0.283401,0,0.166028,0.019945,0.909091,0.832,n
0.352941,0.481481,0,0,0,0,0,0.003569,0.362348,0,0.16557,0.028022,0.909091,0.832,n
0.323529,0.407407,0,0,0,0.007092,0.122951,0.011915,0.240891,0,0.287233,0.000037,0.636364,0.712,n
0.323529,0.333333,0.192308,0.409091,0.8125,0.439716,0.311475,0.049156,0.082996,0,0.250381,0.000437,0.181818,0.752,n
0.588235,0.555556,0,0.068182,0,0.021277,0.098361,0.001171,0.271255,0,0.217145,0.121978,0.454545,0.784,n
0.441176,0.259259,0,0.227273,0.125,0.120567,0.016393,0.101308,0.068826,0,0.135863,0.000106,0.636364,0.864,n
0.294118,0.37037,0.076923,0.090909,0,0.134752,0.122951,0.085478,0.204453,0,0.128828,0.000007,0.545455,0.872,n
0.5,0.444444,0,0,0,0,0.016393,0.115558,0.202429,0,0.215294,0.015714,0.636364,0.784,n
0.323529,0.444444,0,0.022727,0,0.035461,0.131148,0.030447,0.208502,0,0.335758,0.001769,0.545455,0.664,n
0.588235,0.740741,0,0.045455,0.25,0.184397,0.040984,0.012401,0.327935,0,0.337893,0.000037,0.181818,0.664,n
0.411765,0.37037,0,0,0,0,0.02459,0.152381,0.157895,0,0.191467,0.015714,0.636364,0.808,n
0.382353,0.37037,0,0.022727,0,0.007092,0.131148,0.003478,0.439271,0,0.33358,0.005203,0.818182,0.664,n
0.588235,0.407407,0.038462,0.045455,0,0.078014,0.098361,0.05159,0.131579,0,0.124298,0.000048,0.090909,0.88,n
0.411765,0.518519,0.153846,0.363636,0.4375,1,0.016393,0.083018,0.080972,0,0.219737,0.000437,0.090909,0.784,n
0.411765,0.518519,0.019231,0.136364,0.125,0.120567,0.057377,0.129461,0.129555,0,0.145446,0.000266,0.454545,0.856,n
0.5,0.814815,0.038462,0.045455,0,0.092199,0.081967,0.028281,0.240891,0.029837,0.010367,0.000467,0.363636,0.992,y
0.558824,0.851852,0.134615,0.409091,0.3125,0.390071,0.032787,0.046776,0.089069,0,0.166071,0.001769,0.909091,0.832,n
0.411765,0.407407,0,0,0,0,0,0.029096,0.192308,0,0.199438,0.015714,0.636364,0.8,n
0.558824,0.444444,0,0,0,0.028369,0.032787,0.004899,0.230769,0,0.154746,0.0035,0.272727,0.848,n
0.558824,0.444444,0,0,0,0.028369,0.032787,0.004899,0.230769,0,0.154746,0.0035,0.272727,0.848,y
0.323529,0.481481,0,0,0,0.007092,0.016393,0.008451,0.123482,0,0.039792,0.021318,0.727273,0.96,n
0.323529,0.518519,0.038462,0.159091,0.0625,0.312057,0.131148,0.006382,0.204453,0.025919,0.109618,0.000147,1,0.888,y
0.382353,0.444444,0,0,0,0,0.07377,0.231731,0.139676,0,0.207366,0.015714,0.636364,0.792,n
0.382353,0.333333,0,0.068182,0.125,0.106383,0.106557,0.024634,0.224696,0,0.165265,0.000008,1,0.832,n
0.352941,0.111111,0,0.113636,0,0.035461,0.508197,0.009376,0.135628,0,0.315786,0.000064,0,0.688,n
0.588235,0.592593,0.019231,0.113636,0.125,0.099291,0.081967,0.034991,0.12753,0,0.191989,0.001769,0.636364,0.808,n
0.411765,0.444444,0,0,0,0,0.04918,0.572039,0.190283,0,0.191445,0.000013,0.636364,0.808,n
0.5,0.518519,0,0,0,0,0.139344,0.020959,0.342105,0,0.272793,0.000037,0.454545,0.728,n
0.5,0.407407,0,0,0,0.007092,0.032787,0.008544,0.38664,0,0.341116,0.005203,0.909091,0.656,n
0.205882,0.62963,0,0.022727,0,0.042553,0.008197,0.008821,0.188259,0,0.152764,0.01434,0.545455,0.848,n
0.470588,0.481481,0,0.068182,0,0.092199,0.04918,0.056064,0.123482,0,0.24927,0.086263,0.363636,0.752,y
0.441176,0.518519,0.057692,0.022727,0,0.085106,0.131148,0.026226,0.354251,0,0.179139,0.002417,0.181818,0.824,n
0.588235,0.62963,0,0.022727,0,0.014184,0.065574,0.006615,0.439271,0,0.33652,0.000064,0.454545,0.664,n
0.264706,0.185185,0,0,0.0625,0.035461,0.098361,0.012769,0.180162,0,0.192708,0.000008,0.454545,0.808,n
0.705882,0.62963,0,0.045455,0,0.042553,1,0.008727,0.315789,0,0.063728,0.002066,0.727273,0.936,y
0.470588,0.37037,0,0.272727,0,0.106383,0.02459,0.017006,0.143725,0,0.293527,0.000004,0.818182,0.704,n
0.441176,0.592593,0,0.25,0.0625,0.219858,0.090164,0.168064,0.095142,0,0.009452,0.03011,0.545455,0.992,y
0.176471,0.555556,0.096154,0.090909,0.0625,0.106383,0.065574,0.131089,0.153846,0,0.154898,0.006758,0.181818,0.848,n
0.264706,0.333333,0,0.068182,0,0.156028,0.04918,0.037128,0.222672,0,0.177767,0.000036,0.363636,0.824,n
0.470588,0.481481,0.057692,0.363636,0,0.319149,0.016393,0.152703,0.08502,0,0.168315,0.0045,0.545455,0.832,n
0.441176,0.666667,0.019231,0.068182,0,0.06383,0.02459,0.030807,0.153846,0,0.169077,0.000012,0.454545,0.832,n
0.382353,0.481481,0.019231,0.045455,0.125,0.056738,0.098361,0.028243,0.159919,0,0.255565,0.000034,0.636364,0.744,n
0.647059,0.518519,0.057692,0,0,0.021277,0.02459,0.008592,0.251012,0,0.321275,0.000349,0.363636,0.68,n
0.441176,0.37037,0.076923,0.272727,0.25,0.539007,0.114754,0.514824,0.060729,0,0.156118,0.001527,0.090909,0.848,n
